benchmark,solver,configuration,solver time,status,result,verifier time,verifier result
sat/003-sc2013.cnf.bz2, Topk3_Glucose3.0, default, 5000.02, timeout (wallclock), UNKNOWN, 0.011816, --
sat/003-sc2013.cnf.bz2, Topk6.2_Glucose3.0, default, 5000.01, timeout (wallclock), UNKNOWN, 0.00961288, --
sat/003-sc2013.cnf.bz2, Topk6_Glucose3.0, default, 5000.05, timeout (wallclock), UNKNOWN, 0.011315, --
sat/003-sc2013.cnf.bz2, ZIB_Glucose, default, 5000.06, timeout (wallclock), UNKNOWN, 0.0108319, --
sat/003-sc2013.cnf.bz2, cmsatv56-walksat, default, 205.417, complete, SAT-VERIFIED, 0.00904088, --
sat/003-sc2013.cnf.bz2, cmsatv56-walksat-chronobt, default, 1790.06, complete, SAT-VERIFIED, 0.00933297, --
sat/003-sc2013.cnf.bz2, cmsatv56-yalsat, default, 209.667, complete, SAT-VERIFIED, 0.011145, --
sat/003-sc2013.cnf.bz2, cmsatv56-yalsat-chronobt, default, 1846.85, complete, SAT-VERIFIED, 0.011835, --
sat/003-sc2013.cnf.bz2, expMaple_CM, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0119651, --
sat/003-sc2013.cnf.bz2, expMaple_CM _GCBump, default, 1755.49, complete, SAT-VERIFIED, 0.00961194, --
sat/003-sc2013.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 1702.18, complete, SAT-VERIFIED, 0.010024, --
sat/003-sc2013.cnf.bz2, glucose-4.2.1, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0109479, --
sat/003-sc2013.cnf.bz2, glucose3.0, proofs, 5000.01, timeout (wallclock), UNKNOWN, 0.011919, --
sat/003-sc2013.cnf.bz2, glucose_421_del, default, 5000.06, timeout (wallclock), UNKNOWN, 0.012624, --
sat/003-sc2013.cnf.bz2, glucose_BTL, default, 604.182, complete, SAT-VERIFIED, 0.0121189, --
sat/003-sc2013.cnf.bz2, optsat, default, 5000.02, timeout (wallclock), UNKNOWN, 0.014489, --
sat/003-sc2013.cnf.bz2, smallsat, default, 498.885, complete, SAT-VERIFIED, 0.00968193, --
sat/004-22-160-sc2014.cnf.bz2, CCAnrSim, default, 5000.03, timeout (wallclock), UNKNOWN, 0.011132, --
sat/004-22-160-sc2014.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 3467.29, complete, SAT-VERIFIED, 0.0106781, --
sat/004-22-160-sc2014.cnf.bz2, CaDiCaL, default, 5000.04, timeout (wallclock), UNKNOWN, 0.00992998, --
sat/004-22-160-sc2014.cnf.bz2, CaDiCaL, sat, 1046.84, complete, SAT-VERIFIED, 0.00905802, --
sat/004-22-160-sc2014.cnf.bz2, CaDiCaL, unsat, 5000.04, timeout (wallclock), UNKNOWN, 0.011652, --
sat/004-22-160-sc2014.cnf.bz2, Candy, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0122771, --
sat/004-22-160-sc2014.cnf.bz2, MLDChronoBT_GCBump, default, 5000.08, timeout (wallclock), UNKNOWN, 0.0128371, --
sat/004-22-160-sc2014.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 5000.01, timeout (wallclock), UNKNOWN, 0.0106089, --
sat/004-22-160-sc2014.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 5000.04, timeout (wallclock), UNKNOWN, 0.010381, --
sat/004-22-160-sc2014.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 3137.58, complete, SAT-VERIFIED, 0.010059, --
sat/004-22-160-sc2014.cnf.bz2, MapleLCMChronoBT_DEL, default, 2459.12, complete, SAT-VERIFIED, 0.00996807, --
sat/004-22-160-sc2014.cnf.bz2, MapleLCMChronoBT_Scavel_EWMA, default, 5000.07, timeout (wallclock), UNKNOWN, 0.00974805, --
sat/004-22-160-sc2014.cnf.bz2, MapleLCMChronoBT_ldcr, default, 1420.31, complete, SAT-VERIFIED, 0.00975793, --
sat/004-22-160-sc2014.cnf.bz2, MapleLCMDISTChronoBT_Scavel_EWMA_08ALL, default, 167.777, complete, SAT-VERIFIED, 0.00920207, --
sat/004-22-160-sc2014.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0100451, --
sat/004-22-160-sc2014.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 1341.45, complete, SAT-VERIFIED, 0.011154, --
sat/004-22-160-sc2014.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 5000.05, timeout (wallclock), UNKNOWN, 0.00882296, --
sat/004-22-160-sc2014.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 12.2094, complete, SAT-INCORRECT, 0.0147459, --
sat/004-22-160-sc2014.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 536.155, complete, SAT-VERIFIED, 0.01055, --
sat/004-22-160-sc2014.cnf.bz2, Maple_CM_OnlineDel_19b, default, 975.17, complete, SAT-VERIFIED, 0.011082, --
sat/004-22-160-sc2014.cnf.bz2, Maple_LCM_BTL, default, 1869.16, complete, SAT-VERIFIED, 0.0109931, --
sat/004-22-160-sc2014.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 5000.05, timeout (wallclock), UNKNOWN, 0.011323, --
sat/004-22-160-sc2014.cnf.bz2, Maple_LCM_Scavel_155, default, 848.716, complete, SAT-VERIFIED, 0.010437, --
sat/004-22-160-sc2014.cnf.bz2, MergeSAT, simp_proof, 5000.01, timeout (wallclock), UNKNOWN, 0.0101531, --
sat/004-22-160-sc2014.cnf.bz2, Minisat-v2.2.0-106-ge2dd095, simp_proof, 5000.02, timeout (wallclock), UNKNOWN, 0.0096881, --
sat/004-22-160-sc2014.cnf.bz2, PADC_MapleLCMDistChronoBT, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0100289, --
sat/004-22-160-sc2014.cnf.bz2, PADC_MapleLCMDistChronoBT, nbIncRedDB_5_CT_0, 606.684, complete, SAT-VERIFIED, 0.00913807, --
sat/004-22-160-sc2014.cnf.bz2, PADC_Maple_LCM_Dist, default, 1145.41, complete, SAT-VERIFIED, 0.0102311, --
sat/004-22-160-sc2014.cnf.bz2, PSIDS_MapleLCMDistChronoBT, default, 555.074, complete, SAT-VERIFIED, 0.00844702, --
sat/004-22-160-sc2014.cnf.bz2, Relaxed_LCMDistChronoBT, default, 5000.07, timeout (wallclock), UNKNOWN, 0.0119439, --
sat/004-22-160-sc2014.cnf.bz2, Relaxed_LCMDistChronoBT_Scavel, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0117551, --
sat/004-22-160-sc2014.cnf.bz2, Relaxed_LCMDistChronoBT_p9, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0118729, --
sat/004-22-160-sc2014.cnf.bz2, Relaxed_LCM_Dist, default, 5000.05, timeout (wallclock), UNKNOWN, 0.00940191, --
sat/004-22-160-sc2014.cnf.bz2, Riss7.1, NOUNSAT_proof, 5000.02, timeout (wallclock), UNKNOWN, 0.0119969, --
sat/004-22-160-sc2014.cnf.bz2, Riss7.1, default_proof, 5000.08, timeout (wallclock), UNKNOWN, 0.00997608, --
sat/004-22-160-sc2014.cnf.bz2, SLIME, default, 5000.06, timeout (wallclock), UNKNOWN, 0.01047, --
sat/004-22-160-sc2014.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 5000.04, timeout (wallclock), UNKNOWN, 0.0105171, --
sat/004-22-160-sc2014.cnf.bz2, Topk3.2_Glucose3.0, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0103901, --
sat/004-22-160-sc2014.cnf.bz2, Topk3_Glucose3.0, default, 5000.03, timeout (wallclock), UNKNOWN, 0.010545, --
sat/004-22-160-sc2014.cnf.bz2, Topk6.2_Glucose3.0, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0100179, --
sat/004-22-160-sc2014.cnf.bz2, Topk6_Glucose3.0, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0106449, --
sat/004-22-160-sc2014.cnf.bz2, ZIB_Glucose, default, 5000.06, timeout (wallclock), UNKNOWN, 0.0099211, --
sat/004-22-160-sc2014.cnf.bz2, cmsatv56-walksat, default, 2171.41, complete, SAT-VERIFIED, 0.0106131, --
sat/004-22-160-sc2014.cnf.bz2, cmsatv56-walksat-chronobt, default, 5000.1, timeout (wallclock), UNKNOWN, 0.012043, --
sat/004-22-160-sc2014.cnf.bz2, cmsatv56-yalsat, default, 2199.22, complete, SAT-VERIFIED, 0.00897794, --
sat/004-22-160-sc2014.cnf.bz2, cmsatv56-yalsat-chronobt, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0102539, --
sat/004-22-160-sc2014.cnf.bz2, expMaple_CM, default, 5000.04, timeout (wallclock), UNKNOWN, 0.0118421, --
sat/004-22-160-sc2014.cnf.bz2, expMaple_CM _GCBump, default, 942.485, complete, SAT-VERIFIED, 0.00960194, --
sat/004-22-160-sc2014.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 930.446, complete, SAT-VERIFIED, 0.011866, --
sat/004-22-160-sc2014.cnf.bz2, glucose-4.2.1, default, 635.221, complete, SAT-VERIFIED, 0.0092969, --
sat/004-22-160-sc2014.cnf.bz2, glucose3.0, proofs, 5000.04, timeout (wallclock), UNKNOWN, 0.00974895, --
sat/004-22-160-sc2014.cnf.bz2, glucose_421_del, default, 311.505, complete, SAT-VERIFIED, 0.013022, --
sat/004-22-160-sc2014.cnf.bz2, glucose_BTL, default, 5000.06, timeout (wallclock), UNKNOWN, 0.00946693, --
sat/004-22-160-sc2014.cnf.bz2, optsat, default, 2124.99, complete, SAT-VERIFIED, 0.00987192, --
sat/004-22-160-sc2014.cnf.bz2, smallsat, default, 410.772, complete, SAT-VERIFIED, 0.011287, --
sat/004-80-8-sc2014.cnf.bz2, CCAnrSim, default, 5000.02, timeout (wallclock), UNKNOWN, 0.00958492, --
sat/004-80-8-sc2014.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 412.658, complete, SAT-VERIFIED, 0.0135879, --
sat/004-80-8-sc2014.cnf.bz2, CaDiCaL, default, 2753.28, complete, SAT-VERIFIED, 0.0109271, --
sat/004-80-8-sc2014.cnf.bz2, CaDiCaL, sat, 5000.11, timeout (wallclock), UNKNOWN, 0.0116991, --
sat/004-80-8-sc2014.cnf.bz2, CaDiCaL, unsat, 652.974, complete, SAT-VERIFIED, 0.0114761, --
sat/004-80-8-sc2014.cnf.bz2, Candy, default, 324.292, complete, SAT-VERIFIED, 0.0106859, --
sat/004-80-8-sc2014.cnf.bz2, MLDChronoBT_GCBump, default, 519.108, complete, SAT-VERIFIED, 0.00932012, --
sat/004-80-8-sc2014.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 300.234, complete, SAT-VERIFIED, 0.012559, --
sat/004-80-8-sc2014.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 438.978, complete, SAT-VERIFIED, 0.0090261, --
sat/004-80-8-sc2014.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 294.11, complete, SAT-VERIFIED, 0.00987291, --
sat/004-80-8-sc2014.cnf.bz2, MapleLCMChronoBT_DEL, default, 747.687, complete, SAT-VERIFIED, 0.00966902, --
sat/004-80-8-sc2014.cnf.bz2, MapleLCMChronoBT_Scavel_EWMA, default, 1050.26, complete, SAT-VERIFIED, 0.00943409, --
sat/004-80-8-sc2014.cnf.bz2, MapleLCMChronoBT_ldcr, default, 624.631, complete, SAT-VERIFIED, 0.0102269, --
sat/004-80-8-sc2014.cnf.bz2, MapleLCMDISTChronoBT_Scavel_EWMA_08ALL, default, 384.644, complete, SAT-VERIFIED, 0.0117519, --
sat/004-80-8-sc2014.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 643.039, complete, SAT-VERIFIED, 0.011424, --
sat/004-80-8-sc2014.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 500.712, complete, SAT-VERIFIED, 0.00936399, --
sat/004-80-8-sc2014.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 484.181, complete, SAT-VERIFIED, 0.0103661, --
sat/004-80-8-sc2014.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 38.243, complete, SAT-INCORRECT, 0.0098881, --
sat/004-80-8-sc2014.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 569.07, complete, SAT-VERIFIED, 0.0135491, --
sat/004-80-8-sc2014.cnf.bz2, Maple_CM_OnlineDel_19b, default, 764.728, complete, SAT-VERIFIED, 0.011005, --
sat/004-80-8-sc2014.cnf.bz2, Maple_LCM_BTL, default, 383.461, complete, SAT-VERIFIED, 0.01021, --
sat/004-80-8-sc2014.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 745.04, complete, SAT-VERIFIED, 0.010798, --
sat/004-80-8-sc2014.cnf.bz2, Maple_LCM_Scavel_155, default, 802.402, complete, SAT-VERIFIED, 0.0115591, --
sat/004-80-8-sc2014.cnf.bz2, MergeSAT, simp_proof, 525.003, complete, SAT-VERIFIED, 0.0117069, --
sat/004-80-8-sc2014.cnf.bz2, Minisat-v2.2.0-106-ge2dd095, simp_proof, 5000.05, timeout (wallclock), UNKNOWN, 0.012256, --
sat/004-80-8-sc2014.cnf.bz2, PADC_MapleLCMDistChronoBT, default, 563.273, complete, SAT-VERIFIED, 0.010011, --
sat/004-80-8-sc2014.cnf.bz2, PADC_MapleLCMDistChronoBT, nbIncRedDB_5_CT_0, 573.64, complete, SAT-VERIFIED, 0.0111879, --
sat/004-80-8-sc2014.cnf.bz2, PADC_Maple_LCM_Dist, default, 755.961, complete, SAT-VERIFIED, 0.03287, --
sat/004-80-8-sc2014.cnf.bz2, PSIDS_MapleLCMDistChronoBT, default, 767.964, complete, SAT-VERIFIED, 0.0121321, --
sat/004-80-8-sc2014.cnf.bz2, Relaxed_LCMDistChronoBT, default, 852.187, complete, SAT-VERIFIED, 0.00861993, --
sat/004-80-8-sc2014.cnf.bz2, Relaxed_LCMDistChronoBT_Scavel, default, 1303.63, complete, SAT-VERIFIED, 0.0106149, --
sat/004-80-8-sc2014.cnf.bz2, Relaxed_LCMDistChronoBT_p9, default, 848.318, complete, SAT-VERIFIED, 0.0113401, --
sat/004-80-8-sc2014.cnf.bz2, Relaxed_LCM_Dist, default, 686.363, complete, SAT-VERIFIED, 0.00946993, --
sat/004-80-8-sc2014.cnf.bz2, Riss7.1, NOUNSAT_proof, 700.699, complete, SAT-VERIFIED, 0.033804, --
sat/004-80-8-sc2014.cnf.bz2, Riss7.1, default_proof, 1309.97, complete, SAT-VERIFIED, 0.0124849, --
sat/004-80-8-sc2014.cnf.bz2, SLIME, default, 555.464, complete, SAT-VERIFIED, 0.0106601, --
sat/004-80-8-sc2014.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 1430.76, complete, SAT-VERIFIED, 0.00976302, --
sat/004-80-8-sc2014.cnf.bz2, Topk3.2_Glucose3.0, default, 1206.73, complete, SAT-VERIFIED, 0.0103789, --
sat/004-80-8-sc2014.cnf.bz2, Topk3_Glucose3.0, default, 769.708, complete, SAT-VERIFIED, 0.010807, --
sat/004-80-8-sc2014.cnf.bz2, Topk6.2_Glucose3.0, default, 756.36, complete, SAT-VERIFIED, 0.0123241, --
sat/004-80-8-sc2014.cnf.bz2, Topk6_Glucose3.0, default, 742.75, complete, SAT-VERIFIED, 0.0110231, --
sat/004-80-8-sc2014.cnf.bz2, ZIB_Glucose, default, 144.854, complete, SAT-VERIFIED, 0.00965205, --
sat/004-80-8-sc2014.cnf.bz2, cmsatv56-walksat, default, 1600.38, complete, SAT-VERIFIED, 0.0134511, --
sat/004-80-8-sc2014.cnf.bz2, cmsatv56-walksat-chronobt, default, 1878.4, complete, SAT-VERIFIED, 0.00981901, --
sat/004-80-8-sc2014.cnf.bz2, cmsatv56-yalsat, default, 1570.91, complete, SAT-VERIFIED, 0.0116009, --
sat/004-80-8-sc2014.cnf.bz2, cmsatv56-yalsat-chronobt, default, 1891.49, complete, SAT-VERIFIED, 0.0110851, --
sat/004-80-8-sc2014.cnf.bz2, expMaple_CM, default, 532.024, complete, SAT-VERIFIED, 0.0106529, --
sat/004-80-8-sc2014.cnf.bz2, expMaple_CM _GCBump, default, 718.338, complete, SAT-VERIFIED, 0.01562, --
sat/004-80-8-sc2014.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 710.946, complete, SAT-VERIFIED, 0.011256, --
sat/004-80-8-sc2014.cnf.bz2, glucose-4.2.1, default, 935.974, complete, SAT-VERIFIED, 0.0125819, --
sat/004-80-8-sc2014.cnf.bz2, glucose3.0, proofs, 617.86, complete, SAT-VERIFIED, 0.0104069, --
sat/004-80-8-sc2014.cnf.bz2, glucose_421_del, default, 1614.63, complete, SAT-VERIFIED, 0.00925788, --
sat/004-80-8-sc2014.cnf.bz2, glucose_BTL, default, 994.415, complete, SAT-VERIFIED, 0.0117911, --
sat/004-80-8-sc2014.cnf.bz2, optsat, default, 890.986, complete, SAT-VERIFIED, 0.188473, --
sat/004-80-8-sc2014.cnf.bz2, smallsat, default, 450.925, complete, SAT-VERIFIED, 0.012802, --
sat/004-sc2013.cnf.bz2, CCAnrSim, default, 5000.02, timeout (wallclock), UNKNOWN, 0.01442, --
sat/004-sc2013.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 703.729, complete, SAT-VERIFIED, 0.0127869, --
sat/004-sc2013.cnf.bz2, CaDiCaL, default, 2696.81, complete, SAT-VERIFIED, 0.0104749, --
sat/004-sc2013.cnf.bz2, CaDiCaL, sat, 1235.02, complete, SAT-VERIFIED, 0.0101329, --
sat/004-sc2013.cnf.bz2, CaDiCaL, unsat, 5000.03, timeout (wallclock), UNKNOWN, 0.0100431, --
sat/004-sc2013.cnf.bz2, Candy, default, 5000.03, timeout (wallclock), UNKNOWN, 0.00900403, --
sat/004-sc2013.cnf.bz2, MLDChronoBT_GCBump, default, 240.623, complete, SAT-VERIFIED, 0.011019, --
sat/004-sc2013.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 4992.79, complete, SAT-VERIFIED, 0.0110979, --
sat/004-sc2013.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 2214.9, complete, SAT-VERIFIED, 0.011376, --
sat/004-sc2013.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 83.9597, complete, SAT-VERIFIED, 0.01067, --
sat/004-sc2013.cnf.bz2, MapleLCMChronoBT_DEL, default, 577.294, complete, SAT-VERIFIED, 0.0103319, --
sat/004-sc2013.cnf.bz2, MapleLCMChronoBT_Scavel_EWMA, default, 1156.05, complete, SAT-VERIFIED, 0.011853, --
sat/004-sc2013.cnf.bz2, MapleLCMChronoBT_ldcr, default, 843.573, complete, SAT-VERIFIED, 0.010708, --
sat/004-sc2013.cnf.bz2, MapleLCMDISTChronoBT_Scavel_EWMA_08ALL, default, 273.584, complete, SAT-VERIFIED, 0.010597, --
sat/004-sc2013.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0116611, --
sat/004-sc2013.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 31.3633, complete, SAT-VERIFIED, 0.00963795, --
sat/004-sc2013.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 245.052, complete, SAT-VERIFIED, 0.009092, --
sat/004-sc2013.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 16.8281, complete, SAT-INCORRECT, 0.00981096, --
sat/004-sc2013.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 854.125, complete, SAT-VERIFIED, 0.0103711, --
sat/004-sc2013.cnf.bz2, Maple_CM_OnlineDel_19b, default, 977.626, complete, SAT-VERIFIED, 0.0106931, --
sat/004-sc2013.cnf.bz2, Maple_LCM_BTL, default, 450.449, complete, SAT-VERIFIED, 0.010255, --
sat/004-sc2013.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 156.401, complete, SAT-VERIFIED, 0.00918812, --
sat/004-sc2013.cnf.bz2, Maple_LCM_Scavel_155, default, 166.596, complete, SAT-VERIFIED, 0.010373, --
sat/004-sc2013.cnf.bz2, MergeSAT, simp_proof, 378.764, complete, SAT-VERIFIED, 0.0107991, --
sat/004-sc2013.cnf.bz2, Minisat-v2.2.0-106-ge2dd095, simp_proof, 5000.1, timeout (wallclock), UNKNOWN, 0.0104829, --
sat/004-sc2013.cnf.bz2, PADC_MapleLCMDistChronoBT, default, 578.436, complete, SAT-VERIFIED, 0.013135, --
sat/004-sc2013.cnf.bz2, PADC_MapleLCMDistChronoBT, nbIncRedDB_5_CT_0, 692.584, complete, SAT-VERIFIED, 0.00936607, --
sat/004-sc2013.cnf.bz2, PADC_Maple_LCM_Dist, default, 510.456, complete, SAT-VERIFIED, 0.012117, --
sat/004-sc2013.cnf.bz2, PSIDS_MapleLCMDistChronoBT, default, 248.946, complete, SAT-VERIFIED, 0.011213, --
sat/004-sc2013.cnf.bz2, Relaxed_LCMDistChronoBT, default, 895.841, complete, SAT-VERIFIED, 0.00928801, --
sat/004-sc2013.cnf.bz2, Relaxed_LCMDistChronoBT_Scavel, default, 181.991, complete, SAT-VERIFIED, 0.0126629, --
sat/004-sc2013.cnf.bz2, Relaxed_LCMDistChronoBT_p9, default, 872.119, complete, SAT-VERIFIED, 0.012853, --
sat/004-sc2013.cnf.bz2, Relaxed_LCM_Dist, default, 819.62, complete, SAT-VERIFIED, 0.00864704, --
sat/004-sc2013.cnf.bz2, Riss7.1, NOUNSAT_proof, 5000.01, timeout (wallclock), UNKNOWN, 0.011253, --
sat/004-sc2013.cnf.bz2, Riss7.1, default_proof, 5000.01, timeout (wallclock), UNKNOWN, 0.0105549, --
sat/004-sc2013.cnf.bz2, SLIME, default, 170.179, complete, SAT-VERIFIED, 0.0123281, --
sat/004-sc2013.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 922.609, complete, SAT-VERIFIED, 0.0110621, --
sat/004-sc2013.cnf.bz2, Topk3.2_Glucose3.0, default, 5000.04, timeout (wallclock), UNKNOWN, 0.0132309, --
sat/004-sc2013.cnf.bz2, Topk3_Glucose3.0, default, 5000.04, timeout (wallclock), UNKNOWN, 0.011253, --
sat/004-sc2013.cnf.bz2, Topk6.2_Glucose3.0, default, 5000.1, timeout (wallclock), UNKNOWN, 0.0116679, --
sat/004-sc2013.cnf.bz2, Topk6_Glucose3.0, default, 5000.06, timeout (wallclock), UNKNOWN, 0.0122101, --
sat/004-sc2013.cnf.bz2, ZIB_Glucose, default, 5000.05, timeout (wallclock), UNKNOWN, 0.0115781, --
sat/004-sc2013.cnf.bz2, cmsatv56-walksat, default, 940.767, complete, SAT-VERIFIED, 0.0101849, --
sat/004-sc2013.cnf.bz2, cmsatv56-walksat-chronobt, default, 1104.29, complete, SAT-VERIFIED, 0.0112049, --
sat/004-sc2013.cnf.bz2, cmsatv56-yalsat, default, 965.427, complete, SAT-VERIFIED, 0.00938208, --
sat/004-sc2013.cnf.bz2, cmsatv56-yalsat-chronobt, default, 1136.92, complete, SAT-VERIFIED, 0.0122649, --
sat/004-sc2013.cnf.bz2, expMaple_CM, default, 101.379, complete, SAT-VERIFIED, 0.0111511, --
sat/004-sc2013.cnf.bz2, expMaple_CM _GCBump, default, 419.933, complete, SAT-VERIFIED, 0.011203, --
sat/004-sc2013.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 422.132, complete, SAT-VERIFIED, 0.010927, --
sat/004-sc2013.cnf.bz2, glucose-4.2.1, default, 840.742, complete, SAT-VERIFIED, 0.0113931, --
sat/004-sc2013.cnf.bz2, glucose3.0, proofs, 5000.01, timeout (wallclock), UNKNOWN, 0.0114471, --
sat/004-sc2013.cnf.bz2, glucose_421_del, default, 497.453, complete, SAT-VERIFIED, 0.0101181, --
sat/004-sc2013.cnf.bz2, glucose_BTL, default, 694.995, complete, SAT-VERIFIED, 0.00903791, --
sat/004-sc2013.cnf.bz2, optsat, default, 354.344, complete, SAT-VERIFIED, 0.0111269, --
sat/004-sc2013.cnf.bz2, smallsat, default, 396.918, complete, SAT-VERIFIED, 0.00981394, --
sat/006-23-96-sc2014.cnf.bz2, CCAnrSim, default, 5000.11, timeout (wallclock), UNKNOWN, 0.014851, --
sat/006-23-96-sc2014.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 5000.03, timeout (wallclock), UNKNOWN, 0.0112069, --
sat/006-23-96-sc2014.cnf.bz2, CaDiCaL, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0136181, --
sat/006-23-96-sc2014.cnf.bz2, CaDiCaL, sat, 5000.1, timeout (wallclock), UNKNOWN, 0.0100721, --
sat/006-23-96-sc2014.cnf.bz2, CaDiCaL, unsat, 5000.02, timeout (wallclock), UNKNOWN, 0.0127309, --
sat/006-23-96-sc2014.cnf.bz2, Candy, default, 5000.05, timeout (wallclock), UNKNOWN, 0.0111939, --
sat/006-23-96-sc2014.cnf.bz2, MLDChronoBT_GCBump, default, 5000.02, timeout (wallclock), UNKNOWN, 0.00958999, --
sat/006-23-96-sc2014.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 5000.08, timeout (wallclock), UNKNOWN, 0.00933198, --
sat/006-23-96-sc2014.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 5000.04, timeout (wallclock), UNKNOWN, 0.0112599, --
sat/006-23-96-sc2014.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 5000.02, timeout (wallclock), UNKNOWN, 0.0110459, --
sat/006-23-96-sc2014.cnf.bz2, MapleLCMChronoBT_DEL, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0116011, --
sat/006-23-96-sc2014.cnf.bz2, MapleLCMChronoBT_Scavel_EWMA, default, 5000.02, timeout (wallclock), UNKNOWN, 0.00905493, --
sat/006-23-96-sc2014.cnf.bz2, MapleLCMChronoBT_ldcr, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0119389, --
sat/006-23-96-sc2014.cnf.bz2, MapleLCMDISTChronoBT_Scavel_EWMA_08ALL, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0101829, --
sat/006-23-96-sc2014.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 5000.05, timeout (wallclock), UNKNOWN, 0.0120349, --
sat/006-23-96-sc2014.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 5000.02, timeout (wallclock), UNKNOWN, 0.00919988, --
sat/006-23-96-sc2014.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 5000.08, timeout (wallclock), UNKNOWN, 0.013139, --
sat/006-23-96-sc2014.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 11.6272, complete, SAT-INCORRECT, 0.0110759, --
sat/006-23-96-sc2014.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 5000.02, timeout (wallclock), UNKNOWN, 0.01074, --
sat/006-23-96-sc2014.cnf.bz2, Maple_CM_OnlineDel_19b, default, 5000.07, timeout (wallclock), UNKNOWN, 0.00994099, --
sat/006-23-96-sc2014.cnf.bz2, Maple_LCM_BTL, default, 5000.11, timeout (wallclock), UNKNOWN, 0.00934706, --
sat/006-23-96-sc2014.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0103111, --
sat/006-23-96-sc2014.cnf.bz2, Maple_LCM_Scavel_155, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0123529, --
