input;id_instance;method;k;size;percent;res3700re;time;cut;ite;cover
TF-16.tf;76;ptf;3;NA;NA;NA;3700;False;1;95
TF-65.tf;77;ptf;3;NA;NA;NA;3700;False;1;95
TF-22.tf;78;ptf;3;NA;NA;NA;3700;False;1;95
cire100-0.txt;79;ptf;3;NA;NA;NA;3700;False;1;95
TF-26.tf;80;ptf;3;NA;NA;NA;3700;False;1;95
TF-75.tf;81;ptf;3;NA;NA;NA;3700;False;1;95
TF-32.tf;82;ptf;3;NA;NA;NA;3700;False;1;95
rtf30-2.txt;83;ptf;3;NA;NA;NA;3700;False;1;95
scp1000-3.txt;84;ptf;3;NA;NA;NA;3700;False;1;95
TF-90.tf;85;ptf;3;NA;NA;NA;3700;False;1;95
rtf30-1.txt;86;ptf;3;NA;NA;NA;3700;False;1;95
TF-25.tf;87;ptf;3;NA;NA;NA;3700;False;1;95
cire150-9.txt;88;ptf;3;NA;NA;NA;3700;False;1;95
scp1000-6.txt;89;ptf;3;NA;NA;NA;3700;False;1;95
TF-89.tf;90;ptf;3;NA;NA;NA;3700;False;1;95
cire100-8.txt;91;ptf;3;NA;NA;NA;3700;False;1;95
TF-39.tf;92;ptf;3;NA;NA;NA;3700;False;1;95
TF-67.tf;93;ptf;3;NA;NA;NA;3700;False;1;95
TF-69.tf;94;ptf;3;NA;NA;NA;3700;False;1;95
TF-53.tf;95;ptf;3;NA;NA;NA;3700;False;1;95
TF-60.tf;96;ptf;3;NA;NA;NA;3700;False;1;95
TF-71.tf;97;ptf;3;NA;NA;NA;3700;False;1;95
cire100-7.txt;98;ptf;3;NA;NA;NA;3700;False;1;95
cire150-4.txt;99;ptf;3;NA;NA;NA;3700;False;1;95
TF-77.tf;100;ptf;3;NA;NA;NA;3700;False;1;95
TF-85.tf;101;ptf;3;NA;NA;NA;3700;False;1;95
TF-91.tf;102;ptf;3;NA;NA;NA;3700;False;1;95
cire100-5.txt;103;ptf;3;NA;NA;NA;3700;False;1;95
TF-93.tf;104;ptf;3;NA;NA;NA;3700;False;1;95
TF-47.tf;105;ptf;3;NA;NA;NA;3700;False;1;95
scp1000-9.txt;106;ptf;3;NA;NA;NA;3700;False;1;95
TF-79.tf;107;ptf;3;NA;NA;NA;3700;False;1;95
TF-6.tf;108;ptf;3;NA;NA;NA;3700;False;1;95
TF-49.tf;109;ptf;3;NA;NA;NA;3700;False;1;95
TF-63.tf;110;ptf;3;NA;NA;NA;3700;False;1;95
TF-9.tf;111;ptf;3;NA;NA;NA;3700;False;1;95
TF-94.tf;112;ptf;3;NA;NA;NA;3700;False;1;95
TF-20.tf;113;ptf;3;NA;NA;NA;3700;False;1;95
TF-50.tf;114;ptf;3;NA;NA;NA;3700;False;1;95
cire150-8.txt;115;ptf;3;NA;NA;NA;3700;False;1;95
TF-1.tf;116;ptf;3;NA;NA;NA;3700;False;1;95
cire100-3.txt;117;ptf;3;NA;NA;NA;3700;False;1;95
rtf30-8.txt;118;ptf;3;NA;NA;NA;3700;False;1;95
TF-5.tf;119;ptf;3;NA;NA;NA;3700;False;1;95
TF-17.tf;120;ptf;3;NA;NA;NA;3700;False;1;95
TF-19.tf;121;ptf;3;NA;NA;NA;3700;False;1;95
TF-7.tf;122;ptf;3;NA;NA;NA;3700;False;1;95
rtf30-0.txt;123;ptf;3;NA;NA;NA;3700;False;1;95
TF-84.tf;124;ptf;3;NA;NA;NA;3700;False;1;95
TF-82.tf;125;ptf;3;NA;NA;NA;3700;False;1;95
cire150-0.txt;126;ptf;3;NA;NA;NA;3700;False;1;95
cire150-7.txt;127;ptf;3;NA;NA;NA;3700;False;1;95
cire150-3.txt;128;ptf;3;NA;NA;NA;3700;False;1;95
TF-43.tf;129;ptf;3;NA;NA;NA;3700;False;1;95
TF-68.tf;130;ptf;3;NA;NA;NA;3700;False;1;95
cire100-1.txt;131;ptf;3;NA;NA;NA;3700;False;1;95
TF-29.tf;132;ptf;3;NA;NA;NA;3700;False;1;95
TF-92.tf;133;ptf;3;NA;NA;NA;3700;False;1;95
cire150-2.txt;134;ptf;3;NA;NA;NA;3700;False;1;95
TF-52.tf;135;ptf;3;NA;NA;NA;3700;False;1;95
TF-45.tf;136;ptf;3;NA;NA;NA;3700;False;1;95
TF-34.tf;137;ptf;3;NA;NA;NA;3700;False;1;95
TF-72.tf;138;ptf;3;NA;NA;NA;3700;False;1;95
TF-96.tf;139;ptf;3;NA;NA;NA;3700;False;1;95
TF-37.tf;0;ptf;2;NA;NA;NA;3700;False;1;99
TF-70.tf;1;ptf;2;NA;NA;NA;3700;False;1;99
cire100-4.txt;2;ptf;2;NA;NA;NA;3700;False;1;99
rtf30-6.txt;3;ptf;2;5;1.0;0;337.02730083465576;False;213;99
TF-15.tf;4;ptf;2;NA;NA;NA;3700;False;1;99
TF-10.tf;5;ptf;2;NA;NA;NA;3700;False;1;99
TF-51.tf;6;ptf;2;NA;NA;NA;3700;False;1;99
TF-54.tf;7;ptf;2;NA;NA;NA;3700;False;1;99
scp1000-1.txt;8;ptf;2;NA;NA;NA;3700;False;1;99
TF-76.tf;9;ptf;2;NA;NA;NA;3700;False;1;99
TF-55.tf;10;ptf;2;NA;NA;NA;3700;False;1;99
TF-8.tf;11;ptf;2;NA;NA;NA;3700;False;1;99
TF-78.tf;12;ptf;2;NA;NA;NA;3700;False;1;99
cire100-9.txt;13;ptf;2;NA;NA;NA;3700;False;1;99
TF-99.tf;14;ptf;2;NA;NA;NA;3700;False;1;99
TF-41.tf;15;ptf;2;NA;NA;NA;3700;False;1;99
TF-2.tf;16;ptf;2;NA;NA;NA;3700;False;1;99
TF-48.tf;17;ptf;2;NA;NA;NA;3700;False;1;99
rtf30-5.txt;18;ptf;2;NA;NA;NA;3700;False;1;99
TF-57.tf;19;ptf;2;NA;NA;NA;3700;False;1;99
TF-81.tf;20;ptf;2;NA;NA;NA;3700;False;1;99
TF-18.tf;21;ptf;2;NA;NA;NA;3700;False;1;99
TF-12.tf;22;ptf;2;NA;NA;NA;3700;False;1;99
TF-21.tf;23;ptf;2;NA;NA;NA;3700;False;1;99
rtf30-7.txt;24;ptf;2;NA;NA;NA;3700;False;1;99
TF-42.tf;25;ptf;2;NA;NA;NA;3700;False;1;99
scp1000-8.txt;26;ptf;2;NA;NA;NA;3700;False;1;99
TF-11.tf;27;ptf;2;NA;NA;NA;3700;False;1;99
TF-33.tf;28;ptf;2;NA;NA;NA;3700;False;1;99
TF-56.tf;29;ptf;2;NA;NA;NA;3700;False;1;99
TF-36.tf;30;ptf;2;NA;NA;NA;3700;False;1;99
TF-30.tf;31;ptf;2;NA;NA;NA;3700;False;1;99
TF-28.tf;32;ptf;2;NA;NA;NA;3700;False;1;99
TF-38.tf;33;ptf;2;NA;NA;NA;3700;False;1;99
TF-64.tf;34;ptf;2;NA;NA;NA;3700;False;1;99
TF-31.tf;35;ptf;2;NA;NA;NA;3700;False;1;99
TF-88.tf;36;ptf;2;NA;NA;NA;3700;False;1;99
cire150-1.txt;37;ptf;2;NA;NA;NA;3700;False;1;99
cire100-2.txt;38;ptf;2;NA;NA;NA;3700;False;1;99
TF-14.tf;39;ptf;2;NA;NA;NA;3700;False;1;99
TF-95.tf;40;ptf;2;NA;NA;NA;3700;False;1;99
TF-86.tf;41;ptf;2;NA;NA;NA;3700;False;1;99
TF-83.tf;42;ptf;2;NA;NA;NA;3700;False;1;99
TF-24.tf;43;ptf;2;NA;NA;NA;3700;False;1;99
TF-4.tf;44;ptf;2;NA;NA;NA;3700;False;1;99
rtf30-9.txt;45;ptf;2;NA;NA;NA;3700;False;1;99
TF-74.tf;46;ptf;2;NA;NA;NA;3700;False;1;99
TF-80.tf;47;ptf;2;NA;NA;NA;3700;False;1;99
TF-44.tf;48;ptf;2;NA;NA;NA;3700;False;1;99
TF-66.tf;49;ptf;2;NA;NA;NA;3700;False;1;99
TF-62.tf;50;ptf;2;NA;NA;NA;3700;False;1;99
TF-97.tf;51;ptf;2;NA;NA;NA;3700;False;1;99
TF-13.tf;52;ptf;2;NA;NA;NA;3700;False;1;99
scp1000-7.txt;53;ptf;2;NA;NA;NA;3700;False;1;99
scp1000-0.txt;54;ptf;2;NA;NA;NA;3700;False;1;99
scp1000-5.txt;55;ptf;2;NA;NA;NA;3700;False;1;99
rtf30-4.txt;56;ptf;2;5;1.0;0;447.65571641921997;False;309;99
TF-59.tf;57;ptf;2;NA;NA;NA;3700;False;1;99
TF-27.tf;58;ptf;2;NA;NA;NA;3700;False;1;99
TF-23.tf;59;ptf;2;NA;NA;NA;3700;False;1;99
TF-35.tf;60;ptf;2;NA;NA;NA;3700;False;1;99
scp1000-4.txt;61;ptf;2;NA;NA;NA;3700;False;1;99
TF-61.tf;62;ptf;2;NA;NA;NA;3700;False;1;99
scp1000-2.txt;63;ptf;2;NA;NA;NA;3700;False;1;99
TF-98.tf;64;ptf;2;NA;NA;NA;3700;False;1;99
TF-40.tf;65;ptf;2;NA;NA;NA;3700;False;1;99
TF-46.tf;66;ptf;2;NA;NA;NA;3700;False;1;99
TF-58.tf;67;ptf;2;NA;NA;NA;3700;False;1;99
cire150-5.txt;68;ptf;2;NA;NA;NA;3700;False;1;99
cire150-6.txt;69;ptf;2;NA;NA;NA;3700;False;1;99
TF-100.tf;70;ptf;2;NA;NA;NA;3700;False;1;99
TF-87.tf;71;ptf;2;NA;NA;NA;3700;False;1;99
cire100-6.txt;72;ptf;2;NA;NA;NA;3700;False;1;99
TF-3.tf;73;ptf;2;NA;NA;NA;3700;False;1;99
TF-73.tf;74;ptf;2;NA;NA;NA;3700;False;1;99
rtf30-3.txt;75;ptf;2;NA;NA;NA;3700;False;1;99
TF-16.tf;76;ptf;2;NA;NA;NA;3700;False;1;99
TF-65.tf;77;ptf;2;NA;NA;NA;3700;False;1;99
TF-22.tf;78;ptf;2;NA;NA;NA;3700;False;1;99
cire100-0.txt;79;ptf;2;NA;NA;NA;3700;False;1;99
TF-26.tf;80;ptf;2;NA;NA;NA;3700;False;1;99
TF-75.tf;81;ptf;2;NA;NA;NA;3700;False;1;99
TF-32.tf;82;ptf;2;NA;NA;NA;3700;False;1;99
rtf30-2.txt;83;ptf;2;NA;NA;NA;3700;False;1;99
scp1000-3.txt;84;ptf;2;NA;NA;NA;3700;False;1;99
TF-90.tf;85;ptf;2;NA;NA;NA;3700;False;1;99
rtf30-1.txt;86;ptf;2;NA;NA;NA;3700;False;1;99
TF-25.tf;87;ptf;2;NA;NA;NA;3700;False;1;99
cire150-9.txt;88;ptf;2;NA;NA;NA;3700;False;1;99
scp1000-6.txt;89;ptf;2;NA;NA;NA;3700;False;1;99
TF-89.tf;90;ptf;2;NA;NA;NA;3700;False;1;99
cire100-8.txt;91;ptf;2;NA;NA;NA;3700;False;1;99
TF-39.tf;92;ptf;2;NA;NA;NA;3700;False;1;99
TF-67.tf;93;ptf;2;NA;NA;NA;3700;False;1;99
TF-69.tf;94;ptf;2;NA;NA;NA;3700;False;1;99
TF-53.tf;95;ptf;2;NA;NA;NA;3700;False;1;99
TF-60.tf;96;ptf;2;NA;NA;NA;3700;False;1;99
TF-71.tf;97;ptf;2;NA;NA;NA;3700;False;1;99
cire100-7.txt;98;ptf;2;NA;NA;NA;3700;False;1;99
cire150-4.txt;99;ptf;2;NA;NA;NA;3700;False;1;99
TF-77.tf;100;ptf;2;NA;NA;NA;3700;False;1;99
TF-85.tf;101;ptf;2;NA;NA;NA;3700;False;1;99
TF-91.tf;102;ptf;2;NA;NA;NA;3700;False;1;99
cire100-5.txt;103;ptf;2;NA;NA;NA;3700;False;1;99
TF-93.tf;104;ptf;2;NA;NA;NA;3700;False;1;99
TF-47.tf;105;ptf;2;NA;NA;NA;3700;False;1;99
scp1000-9.txt;106;ptf;2;NA;NA;NA;3700;False;1;99
TF-79.tf;107;ptf;2;NA;NA;NA;3700;False;1;99
TF-6.tf;108;ptf;2;NA;NA;NA;3700;False;1;99
TF-49.tf;109;ptf;2;NA;NA;NA;3700;False;1;99
TF-63.tf;110;ptf;2;NA;NA;NA;3700;False;1;99
TF-9.tf;111;ptf;2;NA;NA;NA;3700;False;1;99
TF-94.tf;112;ptf;2;NA;NA;NA;3700;False;1;99
TF-20.tf;113;ptf;2;NA;NA;NA;3700;False;1;99
TF-50.tf;114;ptf;2;NA;NA;NA;3700;False;1;99
cire150-8.txt;115;ptf;2;NA;NA;NA;3700;False;1;99
TF-1.tf;116;ptf;2;NA;NA;NA;3700;False;1;99
cire100-3.txt;117;ptf;2;NA;NA;NA;3700;False;1;99
rtf30-8.txt;118;ptf;2;NA;NA;NA;3700;False;1;99
TF-5.tf;119;ptf;2;NA;NA;NA;3700;False;1;99
TF-17.tf;120;ptf;2;NA;NA;NA;3700;False;1;99
TF-19.tf;121;ptf;2;NA;NA;NA;3700;False;1;99
TF-7.tf;122;ptf;2;NA;NA;NA;3700;False;1;99
rtf30-0.txt;123;ptf;2;NA;NA;NA;3700;False;1;99
TF-84.tf;124;ptf;2;NA;NA;NA;3700;False;1;99
TF-82.tf;125;ptf;2;NA;NA;NA;3700;False;1;99
cire150-0.txt;126;ptf;2;NA;NA;NA;3700;False;1;99
cire150-7.txt;127;ptf;2;NA;NA;NA;3700;False;1;99
cire150-3.txt;128;ptf;2;NA;NA;NA;3700;False;1;99
TF-43.tf;129;ptf;2;NA;NA;NA;3700;False;1;99
TF-68.tf;130;ptf;2;NA;NA;NA;3700;False;1;99
cire100-1.txt;131;ptf;2;NA;NA;NA;3700;False;1;99
TF-29.tf;132;ptf;2;NA;NA;NA;3700;False;1;99
TF-92.tf;133;ptf;2;NA;NA;NA;3700;False;1;99
cire150-2.txt;134;ptf;2;NA;NA;NA;3700;False;1;99
TF-52.tf;135;ptf;2;NA;NA;NA;3700;False;1;99
TF-45.tf;136;ptf;2;NA;NA;NA;3700;False;1;99
TF-34.tf;137;ptf;2;NA;NA;NA;3700;False;1;99
TF-72.tf;138;ptf;2;NA;NA;NA;3700;False;1;99
TF-96.tf;139;ptf;2;NA;NA;NA;3700;False;1;99
TF-37.tf;0;ptf;2;10;0.9032815198618307;15.0;310.1541473865509;True;195;90
TF-70.tf;1;ptf;2;NA;NA;NA;3700;True;1;90
cire100-4.txt;2;ptf;2;12;0.9;644.0;9.854274034500122;True;24;90
rtf30-6.txt;3;ptf;2;5;0.9090909090909091;68.0;0.2363288402557373;True;6;90
TF-15.tf;4;ptf;2;9;0.9032815198618307;8.0;37.65039038658142;True;89;90
TF-10.tf;5;ptf;2;8;0.9067357512953368;16.0;698.9363825321198;True;247;90
TF-51.tf;6;ptf;2;8;0.9032815198618307;15.0;30.022711992263794;True;113;90
TF-54.tf;7;ptf;2;NA;NA;NA;3700;True;1;90
scp1000-1.txt;8;ptf;2;60;0.95;123.0;0.3068206310272217;True;1;90
TF-76.tf;9;ptf;2;8;0.9032815198618307;16.0;21.420904636383057;True;55;90
TF-55.tf;10;ptf;2;8;0.9083044982698962;12.0;38.04748845100403;True;93;90
TF-8.tf;11;ptf;2;NA;NA;NA;3700;True;1;90
TF-78.tf;12;ptf;2;NA;NA;NA;3700;True;1;90
cire100-9.txt;13;ptf;2;13;0.9;755.0;3.9376418590545654;True;17;90
TF-99.tf;14;ptf;2;9;0.9015544041450777;13.0;96.49071836471558;True;131;90
TF-41.tf;15;ptf;2;10;0.9015544041450777;14.0;164.12778615951538;True;131;90
TF-2.tf;16;ptf;2;10;0.9015544041450777;16.0;47.71213388442993;True;89;90
TF-48.tf;17;ptf;2;10;0.9015544041450777;14.0;57.4438362121582;True;115;90
rtf30-5.txt;18;ptf;2;4;0.9090909090909091;67.0;0.22116351127624512;True;5;90
TF-57.tf;19;ptf;2;6;0.9032815198618307;12.0;31.156461000442505;True;70;90
TF-81.tf;20;ptf;2;11;0.9015544041450777;17.0;219.7293655872345;True;160;90
TF-18.tf;21;ptf;2;NA;NA;NA;3700;True;1;90
TF-12.tf;22;ptf;2;7;0.9032815198618307;10.0;449.46996331214905;True;227;90
TF-21.tf;23;ptf;2;10;0.9067357512953368;16.0;13.599580526351929;True;50;90
rtf30-7.txt;24;ptf;2;6;0.9090909090909091;74.0;0.9668753147125244;True;7;90
TF-42.tf;25;ptf;2;NA;NA;NA;3700;True;1;90
scp1000-8.txt;26;ptf;2;61;0.945;117.0;1.6020784378051758;True;1;90
TF-11.tf;27;ptf;2;NA;NA;NA;3700;True;1;90
TF-33.tf;28;ptf;2;10;0.9015544041450777;14.0;1005.1719920635223;True;271;90
TF-56.tf;29;ptf;2;10;0.9015544041450777;13.0;157.33966779708862;True;131;90
TF-36.tf;30;ptf;2;8;0.9050086355785838;15.0;18.13075041770935;True;50;90
TF-30.tf;31;ptf;2;NA;NA;NA;3700;True;1;90
TF-28.tf;32;ptf;2;8;0.9015544041450777;10.0;15.0691819190979;True;58;90
TF-38.tf;33;ptf;2;NA;NA;NA;3700;True;1;90
TF-64.tf;34;ptf;2;NA;NA;NA;3700;True;1;90
TF-31.tf;35;ptf;2;NA;NA;NA;3700;True;1;90
TF-88.tf;36;ptf;2;8;0.9015544041450777;11.0;666.7569553852081;True;308;90
cire150-1.txt;37;ptf;2;14;0.9;963.0;9.544865608215332;True;15;90
cire100-2.txt;38;ptf;2;13;0.9;620.0;0.36128950119018555;True;11;90
TF-14.tf;39;ptf;2;11;0.9015544041450777;15.0;922.1660475730896;True;251;90
TF-95.tf;40;ptf;2;10;0.9119170984455959;16.0;235.35261273384094;True;171;90
TF-86.tf;41;ptf;2;13;0.9015544041450777;13.0;997.1029942035675;True;265;90
TF-83.tf;42;ptf;2;8;0.9032815198618307;12.0;121.955242395401;True;167;90
TF-24.tf;43;ptf;2;7;0.9050086355785838;15.0;8.83173418045044;True;49;90
TF-4.tf;44;ptf;2;8;0.9032815198618307;9.0;11.567996978759766;True;51;90
rtf30-9.txt;45;ptf;2;5;0.9090909090909091;58.0;0.7270848751068115;True;6;90
TF-74.tf;46;ptf;2;8;0.9050086355785838;14.0;7.876980543136597;True;32;90
TF-80.tf;47;ptf;2;NA;NA;NA;3700;True;1;90
TF-44.tf;48;ptf;2;10;0.9013840830449827;12.0;391.1422278881073;True;202;90
TF-66.tf;49;ptf;2;NA;NA;NA;3700;True;1;90
TF-62.tf;50;ptf;2;11;0.9136442141623489;10.0;14.67081356048584;True;43;90
TF-97.tf;51;ptf;2;NA;NA;NA;3700;True;1;90
TF-13.tf;52;ptf;2;8;0.9032815198618307;11.0;10.347659826278687;True;38;90
scp1000-7.txt;53;ptf;2;59;0.945;111.0;1.0370030403137207;True;1;90
scp1000-0.txt;54;ptf;2;66;0.955;113.0;0.3066573143005371;True;1;90
scp1000-5.txt;55;ptf;2;65;0.96;136.0;1.3835079669952393;True;1;90
rtf30-4.txt;56;ptf;2;4;0.9090909090909091;52.0;0.20686721801757812;True;4;90
TF-59.tf;57;ptf;2;10;0.9153713298791019;16.0;31.548689126968384;True;86;90
TF-27.tf;58;ptf;2;8;0.9050086355785838;13.0;608.2814199924469;True;224;90
TF-23.tf;59;ptf;2;8;0.9032815198618307;10.0;141.00600910186768;True;163;90
TF-35.tf;60;ptf;2;10;0.9084628670120898;14.0;14.012426137924194;True;38;90
scp1000-4.txt;61;ptf;2;60;0.96;98.0;0.30547666549682617;True;1;90
TF-61.tf;62;ptf;2;NA;NA;NA;3700;True;1;90
scp1000-2.txt;63;ptf;2;64;0.955;117.0;0.30631351470947266;True;1;90
TF-98.tf;64;ptf;2;NA;NA;NA;3700;True;1;90
TF-40.tf;65;ptf;2;NA;NA;NA;3700;True;1;90
TF-46.tf;66;ptf;2;8;0.9032815198618307;13.0;12.196285247802734;True;50;90
TF-58.tf;67;ptf;2;9;0.9119170984455959;11.0;10.837976932525635;True;38;90
cire150-5.txt;68;ptf;2;16;0.9;732.0;68.82855486869812;True;60;90
cire150-6.txt;69;ptf;2;17;0.9;786.0;35.54451012611389;True;36;90
TF-100.tf;70;ptf;2;7;0.9065743944636678;12.0;1.8354132175445557;True;21;90
TF-87.tf;71;ptf;2;NA;NA;NA;3700;True;1;90
cire100-6.txt;72;ptf;2;14;0.9;836.0;10.048163175582886;True;23;90
TF-3.tf;73;ptf;2;10;0.9015544041450777;11.0;19.412508487701416;True;58;90
TF-73.tf;74;ptf;2;NA;NA;NA;3700;True;1;90
rtf30-3.txt;75;ptf;2;5;0.9090909090909091;114.0;0.20496010780334473;True;4;90
TF-16.tf;76;ptf;2;10;0.9050086355785838;12.0;51.8798086643219;True;110;90
TF-65.tf;77;ptf;2;11;0.9015544041450777;16.0;437.55301666259766;True;204;90
TF-22.tf;78;ptf;2;9;0.9032815198618307;15.0;21.7534019947052;True;69;90
cire100-0.txt;79;ptf;2;13;0.9;804.0;12.008947610855103;True;24;90
TF-26.tf;80;ptf;2;8;0.9032815198618307;10.0;24.748512506484985;True;73;90
TF-75.tf;81;ptf;2;NA;NA;NA;3700;True;1;90
TF-32.tf;82;ptf;2;9;0.9032815198618307;12.0;683.4002456665039;True;263;90
rtf30-2.txt;83;ptf;2;5;0.9090909090909091;87.0;0.21623492240905762;True;5;90
scp1000-3.txt;84;ptf;2;63;0.96;106.0;0.33648037910461426;True;1;90
TF-90.tf;85;ptf;2;NA;NA;NA;3700;True;1;90
rtf30-1.txt;86;ptf;2;5;0.9090909090909091;85.0;0.2025012969970703;True;4;90
TF-25.tf;87;ptf;2;10;0.9015544041450777;17.0;64.2270679473877;True;98;90
cire150-9.txt;88;ptf;2;16;0.9;1060.0;29.480605602264404;True;36;90
scp1000-6.txt;89;ptf;2;58;0.945;97.0;0.30521392822265625;True;1;90
TF-89.tf;90;ptf;2;NA;NA;NA;3700;True;1;90
cire100-8.txt;91;ptf;2;13;0.9;619.0;2.3213748931884766;True;15;90
TF-39.tf;92;ptf;2;10;0.9032815198618307;19.0;44.43503260612488;True;83;90
TF-67.tf;93;ptf;2;7;0.9015544041450777;12.0;15.24185585975647;True;53;90
TF-69.tf;94;ptf;2;NA;NA;NA;3700;True;1;90
TF-53.tf;95;ptf;2;9;0.9013840830449827;16.0;137.05818843841553;True;128;90
TF-60.tf;96;ptf;2;NA;NA;NA;3700;True;1;90
TF-71.tf;97;ptf;2;9;0.9050086355785838;11.0;751.3669123649597;True;243;90
cire100-7.txt;98;ptf;2;16;0.9;847.0;14.964181423187256;True;32;90
cire150-4.txt;99;ptf;2;19;0.9;868.0;19.866323471069336;True;33;90
TF-77.tf;100;ptf;2;9;0.9015544041450777;11.0;47.32477378845215;True;88;90
TF-85.tf;101;ptf;2;11;0.9015544041450777;14.0;84.07401061058044;True;106;90
TF-91.tf;102;ptf;2;NA;NA;NA;3700;True;1;90
cire100-5.txt;103;ptf;2;14;0.9;820.0;20.93082046508789;True;32;90
TF-93.tf;104;ptf;2;NA;NA;NA;3700;True;1;90
TF-47.tf;105;ptf;2;11;0.9015544041450777;13.0;36.48583698272705;True;84;90
scp1000-9.txt;106;ptf;2;65;0.955;115.0;0.3860056400299072;True;1;90
TF-79.tf;107;ptf;2;NA;NA;NA;3700;True;1;90
TF-6.tf;108;ptf;2;7;0.9015544041450777;10.0;91.48518681526184;True;143;90
TF-49.tf;109;ptf;2;7;0.9032815198618307;13.0;5.5348265171051025;True;28;90
TF-63.tf;110;ptf;2;8;0.9032815198618307;14.0;309.10931277275085;True;158;90
TF-9.tf;111;ptf;2;NA;NA;NA;3700;True;1;90
TF-94.tf;112;ptf;2;10;0.9101899827288429;10.0;388.6878032684326;True;246;90
TF-20.tf;113;ptf;2;NA;NA;NA;3700;True;1;90
TF-50.tf;114;ptf;2;8;0.9015544041450777;11.0;65.01376271247864;True;84;90
cire150-8.txt;115;ptf;2;17;0.9;774.0;153.393630027771;True;91;90
TF-1.tf;116;ptf;2;8;0.9015544041450777;16.0;5.449429750442505;True;25;90
cire100-3.txt;117;ptf;2;14;0.9;610.0;7.922950506210327;True;21;90
rtf30-8.txt;118;ptf;2;4;0.9090909090909091;66.0;0.786250114440918;True;7;90
TF-5.tf;119;ptf;2;8;0.9015544041450777;13.0;148.1695249080658;True;182;90
TF-17.tf;120;ptf;2;NA;NA;NA;3700;True;1;90
TF-19.tf;121;ptf;2;10;0.9015544041450777;17.0;348.7353551387787;True;150;90
TF-7.tf;122;ptf;2;NA;NA;NA;3700;True;1;90
rtf30-0.txt;123;ptf;2;5;0.9090909090909091;80.0;2.486483573913574;True;14;90
TF-84.tf;124;ptf;2;9;0.9015544041450777;10.0;125.2699921131134;True;152;90
TF-82.tf;125;ptf;2;NA;NA;NA;3700;True;1;90
cire150-0.txt;126;ptf;2;18;0.9;1127.0;33.892658948898315;True;38;90
cire150-7.txt;127;ptf;2;15;0.9;877.0;122.11159110069275;True;71;90
cire150-3.txt;128;ptf;2;17;0.9;759.0;21.917647123336792;True;34;90
TF-43.tf;129;ptf;2;9;0.9015544041450777;11.0;887.3649227619171;True;301;90
TF-68.tf;130;ptf;2;NA;NA;NA;3700;True;1;90
cire100-1.txt;131;ptf;2;15;0.9;622.0;6.395094871520996;True;26;90
TF-29.tf;132;ptf;2;8;0.9015544041450777;12.0;68.6105215549469;True;123;90
TF-92.tf;133;ptf;2;NA;NA;NA;3700;True;1;90
cire150-2.txt;134;ptf;2;18;0.9;680.0;6.598778247833252;True;16;90
TF-52.tf;135;ptf;2;NA;NA;NA;3700;True;1;90
TF-45.tf;136;ptf;2;8;0.9013840830449827;12.0;115.62848830223083;True;151;90
TF-34.tf;137;ptf;2;9;0.9015544041450777;10.0;714.8789081573486;True;266;90
TF-72.tf;138;ptf;2;8;0.9015544041450777;14.0;59.25909614562988;True;109;90
TF-96.tf;139;ptf;2;7;0.9050086355785838;12.0;17.044642210006714;True;61;90
TF-37.tf;0;rtf;4;NA;NA;NA;3700;False;1;90
TF-70.tf;1;rtf;4;NA;NA;NA;3700;False;1;90
cire100-4.txt;2;rtf;4;NA;NA;NA;3700;False;1;90
rtf30-6.txt;3;rtf;4;2;0;80.0;9.21890664100647;False;27;90
TF-15.tf;4;rtf;4;NA;NA;NA;3700;False;1;90
TF-10.tf;5;rtf;4;NA;NA;NA;3700;False;1;90
TF-51.tf;6;rtf;4;NA;NA;NA;3700;False;1;90
TF-54.tf;7;rtf;4;NA;NA;NA;3700;False;1;90
scp1000-1.txt;8;rtf;4;NA;NA;NA;3700;False;1;90
TF-76.tf;9;rtf;4;NA;NA;NA;3700;False;1;90
TF-55.tf;10;rtf;4;NA;NA;NA;3700;False;1;90
TF-8.tf;11;rtf;4;NA;NA;NA;3700;False;1;90
TF-78.tf;12;rtf;4;NA;NA;NA;3700;False;1;90
cire100-9.txt;13;rtf;4;NA;NA;NA;3700;False;1;90
TF-99.tf;14;rtf;4;NA;NA;NA;3700;False;1;90
TF-41.tf;15;rtf;4;NA;NA;NA;3700;False;1;90
TF-2.tf;16;rtf;4;NA;NA;NA;3700;False;1;90
TF-48.tf;17;rtf;4;NA;NA;NA;3700;False;1;90
rtf30-5.txt;18;rtf;4;2;0;75.0;110.16148924827576;False;74;90
TF-57.tf;19;rtf;4;NA;NA;NA;3700;False;1;90
TF-81.tf;20;rtf;4;NA;NA;NA;3700;False;1;90
TF-18.tf;21;rtf;4;NA;NA;NA;3700;False;1;90
TF-12.tf;22;rtf;4;NA;NA;NA;3700;False;1;90
TF-21.tf;23;rtf;4;NA;NA;NA;3700;False;1;90
rtf30-7.txt;24;rtf;4;3;0;103.0;677.5751810073853;False;539;90
TF-42.tf;25;rtf;4;NA;NA;NA;3700;False;1;90
scp1000-8.txt;26;rtf;4;NA;NA;NA;3700;False;1;90
TF-11.tf;27;rtf;4;NA;NA;NA;3700;False;1;90
TF-33.tf;28;rtf;4;NA;NA;NA;3700;False;1;90
TF-56.tf;29;rtf;4;NA;NA;NA;3700;False;1;90
TF-36.tf;30;rtf;4;NA;NA;NA;3700;False;1;90
