Glasgow, LAD, VF2, RI
0.001000, 0.001000, 0.001000, 0.001000
0.024000, 0.002000, 0.018000, 0.001000
0.018000, 0.005000, 0.064000, 0.013000
0.491000, 0.126000, 0.172000, 0.008000
0.026000, 0.005000, 0.011000, 0.002000
0.092000, 0.016000, 0.027000, 0.001000
0.278000, 0.036000, 0.115000, 0.011000
0.005000, 0.001000, 0.002000, 0.001000
0.159000, 0.023000, 0.054000, 0.011000
0.288000, 0.039000, 0.075000, 0.001000
0.033000, 0.005000, 0.018000, 0.002000
0.164000, 0.020000, 0.146000, 0.156000
0.117000, 0.026000, 0.027000, 0.008000
0.013000, 0.001000, 0.021000, 0.001000
0.851000, 0.165000, 0.855000, 0.107000
0.036000, 0.007000, 0.017000, 0.018000
0.162000, 0.025000, 0.032000, 0.050000
0.769000, 0.098000, 0.174000, 0.603000
0.003000, 0.001000, 0.001000, 0.001000
0.067000, 0.006000, 0.102000, 0.016000
0.382000, 0.074000, 0.122000, 0.077000
0.315000, 0.122000, 0.210000, 0.011000
0.001000, 0.001000, 0.001000, 0.001000
0.369000, 0.097000, 0.089000, 0.099000
1.089000, 0.393000, 0.524000, 0.024000
0.003000, 0.003000, 0.001000, 0.001000
0.025000, 0.006000, 0.010000, 0.004000
0.014000, 0.002000, 0.004000, 0.005000
0.241000, 0.087000, 0.085000, 0.011000
0.017000, 0.004000, 0.004000, 0.003000
0.230000, 0.046000, 0.276000, 0.028000
0.907000, 0.206000, 0.354000, 0.245000
0.056000, 0.014000, 0.015000, 0.018000
0.006000, 0.001000, 0.002000, 0.001000
0.021000, 0.002000, 0.006000, 0.028000
0.037000, 0.008000, 0.023000, 0.008000
0.262000, 0.049000, 0.092000, 0.033000
0.003000, 0.001000, 0.001000, 0.001000
0.020000, 0.008000, 0.009000, 0.001000
0.060000, 0.014000, 0.018000, 0.016000
0.482000, 0.058000, 0.075000, 0.232000
0.051000, 0.005000, 0.007000, 0.005000
0.003000, 0.003000, 0.001000, 0.001000
0.006000, 0.002000, 0.002000, 0.002000
0.005000, 0.003000, 0.001000, 0.004000
0.283000, 0.034000, 0.066000, 0.182000
0.004000, 0.001000, 0.002000, 0.001000
0.045000, 0.006000, 0.011000, 0.012000
0.002000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.006000, 0.001000, 0.001000, 0.004000
0.075000, 0.010000, 0.017000, 0.093000
0.004000, 0.001000, 0.001000, 0.002000
0.003000, 0.001000, 0.001000, 0.003000
0.016000, 0.002000, 0.002000, 0.008000
0.012000, 0.002000, 0.003000, 0.010000
0.103000, 0.011000, 0.027000, 0.046000
1.662000, 0.136000, 0.123000, 0.590000
0.020000, 0.001000, 0.005000, 0.013000
0.064000, 0.008000, 0.016000, 0.040000
0.015000, 0.002000, 0.006000, 0.002000
0.166000, 0.027000, 0.220000, 0.044000
0.007000, 0.002000, 0.003000, 0.004000
0.027000, 0.007000, 0.014000, 0.013000
1.145000, 0.130000, 0.163000, 0.117000
0.007000, 0.001000, 0.002000, 0.003000
0.575000, 0.294000, 0.223000, 0.078000
0.572000, 0.057000, 0.078000, 0.233000
0.561000, 0.104000, 0.487000, 0.030000
0.014000, 0.005000, 0.011000, 0.001000
0.109000, 0.016000, 0.049000, 0.020000
0.494000, 0.100000, 0.109000, 0.143000
0.094000, 0.029000, 0.035000, 0.003000
0.272000, 0.045000, 0.064000, 0.091000
0.002000, 0.001000, 0.001000, 0.001000
0.514000, 0.089000, 0.078000, 0.235000
0.068000, 0.022000, 0.032000, 0.004000
0.042000, 0.006000, 0.052000, 0.001000
0.020000, 0.008000, 0.009000, 0.007000
0.183000, 0.050000, 0.057000, 0.004000
0.097000, 0.021000, 0.032000, 0.001000
0.098000, 0.018000, 0.047000, 0.002000
0.487000, 0.070000, 0.083000, 0.248000
0.203000, 0.034000, 0.061000, 0.114000
0.605000, 0.094000, 3.128000, 0.214000
0.234000, 0.052000, 0.088000, 0.060000
0.505000, 0.057000, 0.074000, 0.125000
0.049000, 0.015000, 0.016000, 0.014000
0.204000, 0.031000, 0.071000, 0.019000
0.064000, 0.015000, 0.023000, 0.004000
0.968000, 0.177000, 0.260000, 0.253000
0.244000, 0.029000, 0.070000, 0.126000
0.496000, 0.071000, 0.174000, 0.025000
0.064000, 0.010000, 0.031000, 0.024000
0.644000, 0.217000, 0.230000, 0.003000
0.057000, 0.012000, 0.098000, 0.016000
0.115000, 0.028000, 0.049000, 0.009000
0.563000, 0.094000, 0.115000, 0.171000
0.012000, 0.004000, 0.005000, 0.001000
0.091000, 0.011000, 0.018000, 0.075000
1.433000, 0.271000, 2.263000, 0.269000
0.005000, 0.002000, 0.002000, 0.001000
0.007000, 0.002000, 0.001000, 0.002000
0.669000, 0.113000, 0.161000, 0.104000
0.052000, 0.018000, 0.016000, 0.017000
0.001000, 0.001000, 0.001000, 0.001000
0.653000, 0.290000, 0.108000, 0.002000
0.089000, 0.013000, 0.019000, 0.042000
0.407000, 0.117000, 0.117000, 0.007000
0.003000, 0.001000, 0.002000, 0.001000
0.040000, 0.005000, 0.015000, 0.097000
0.414000, 0.085000, 0.128000, 0.059000
0.003000, 0.002000, 0.001000, 0.001000
0.103000, 0.007000, 0.028000, 0.046000
0.109000, 0.024000, 0.146000, 0.021000
0.012000, 0.002000, 0.018000, 0.001000
0.451000, 0.030000, 0.102000, 0.262000
0.002000, 0.002000, 0.001000, 0.001000
0.009000, 0.001000, 0.002000, 0.008000
0.585000, 0.206000, 0.217000, 0.041000
0.180000, 0.037000, 0.066000, 0.074000
0.082000, 0.014000, 0.060000, 0.001000
0.003000, 0.001000, 0.001000, 0.001000
0.509000, 0.112000, 0.162000, 0.077000
0.643000, 0.081000, 0.131000, 0.181000
0.027000, 0.004000, 0.049000, 0.009000
0.001000, 0.001000, 0.001000, 0.001000
0.493000, 0.158000, 0.162000, 0.011000
0.230000, 0.024000, 0.143000, 0.035000
0.398000, 0.128000, 0.137000, 0.052000
0.014000, 0.005000, 0.004000, 0.010000
0.020000, 0.004000, 0.014000, 0.004000
0.050000, 0.024000, 0.030000, 0.001000
0.002000, 0.001000, 0.002000, 0.001000
0.050000, 0.004000, 0.013000, 0.008000
0.010000, 0.003000, 0.008000, 0.002000
0.293000, 0.031000, 0.086000, 0.088000
0.026000, 0.007000, 0.009000, 0.010000
0.038000, 0.012000, 0.015000, 0.001000
0.005000, 0.003000, 0.001000, 0.002000
0.008000, 0.003000, 0.004000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.072000, 0.016000, 0.013000, 0.011000
0.008000, 0.003000, 0.008000, 0.001000
0.812000, 0.107000, 0.102000, 0.390000
0.100000, 0.012000, 0.021000, 0.086000
0.037000, 0.010000, 0.018000, 0.001000
0.051000, 0.060000, 0.020000, 0.001000
1.175000, 0.202000, 3.481000, 0.607000
0.003000, 0.001000, 0.001000, 0.001000
0.016000, 0.002000, 0.005000, 0.006000
0.106000, 0.024000, 0.020000, 0.006000
0.034000, 0.007000, 0.008000, 0.032000
0.050000, 0.010000, 0.021000, 0.027000
0.717000, 0.080000, 0.237000, 0.319000
0.559000, 0.095000, 1.340000, 0.155000
0.008000, 0.003000, 0.002000, 0.005000
0.021000, 0.005000, 0.016000, 0.001000
0.016000, 0.004000, 0.039000, 0.008000
0.016000, 0.002000, 0.013000, 0.001000
0.709000, 0.076000, 0.244000, 0.278000
0.177000, 0.039000, 0.043000, 0.073000
0.003000, 0.001000, 0.001000, 0.001000
0.011000, 0.002000, 0.008000, 0.001000
1.058000, 0.123000, 0.119000, 0.434000
0.024000, 0.008000, 0.009000, 0.008000
0.099000, 0.019000, 0.056000, 0.001000
0.003000, 0.001000, 0.001000, 0.001000
0.029000, 0.007000, 0.053000, 0.020000
0.521000, 0.118000, 0.109000, 0.094000
0.028000, 0.004000, 0.007000, 0.011000
0.020000, 0.007000, 0.012000, 0.001000
0.734000, 0.181000, 0.232000, 0.064000
0.007000, 0.001000, 0.002000, 0.001000
0.032000, 0.014000, 0.020000, 0.001000
0.005000, 0.001000, 0.001000, 0.002000
0.040000, 0.009000, 0.013000, 0.005000
0.237000, 0.040000, 0.063000, 0.048000
0.014000, 0.002000, 0.004000, 0.008000
0.342000, 0.061000, 0.110000, 0.023000
0.006000, 0.001000, 0.001000, 0.001000
0.019000, 0.004000, 0.024000, 0.009000
0.151000, 0.013000, 0.038000, 0.026000
0.022000, 0.004000, 0.011000, 0.006000
0.019000, 0.002000, 0.007000, 0.009000
0.021000, 0.003000, 0.049000, 0.013000
0.022000, 0.002000, 0.045000, 0.016000
0.023000, 0.004000, 0.006000, 0.027000
0.802000, 0.315000, 0.223000, 0.001000
0.242000, 0.022000, 0.083000, 0.134000
0.002000, 0.001000, 0.001000, 0.001000
0.597000, 0.181000, 0.200000, 0.046000
0.012000, 0.004000, 0.023000, 0.005000
0.009000, 0.001000, 0.014000, 0.001000
0.447000, 0.147000, 0.240000, 0.003000
0.075000, 0.013000, 0.034000, 0.028000
0.036000, 0.007000, 0.012000, 0.011000
0.110000, 0.031000, 0.049000, 0.002000
0.412000, 0.188000, 0.126000, 0.015000
0.142000, 0.021000, 0.057000, 0.001000
0.032000, 0.010000, 0.015000, 0.010000
1.124000, 0.198000, 0.233000, 0.130000
0.006000, 0.001000, 0.002000, 0.001000
0.284000, 0.032000, 0.127000, 0.003000
0.026000, 0.009000, 0.006000, 0.005000
0.047000, 0.019000, 0.021000, 0.001000
0.580000, 0.106000, 0.223000, 0.165000
0.065000, 0.025000, 0.034000, 0.002000
0.139000, 0.033000, 0.115000, 0.008000
0.903000, 0.404000, 0.217000, 0.001000
0.638000, 0.170000, 0.137000, 0.014000
0.007000, 0.001000, 0.007000, 0.001000
0.118000, 0.029000, 0.039000, 0.020000
0.012000, 0.002000, 0.041000, 0.003000
0.479000, 0.138000, 0.132000, 0.012000
0.035000, 0.009000, 0.008000, 0.004000
0.004000, 0.001000, 0.003000, 0.001000
0.788000, 0.119000, 0.302000, 0.029000
0.096000, 0.027000, 0.063000, 0.006000
0.030000, 0.004000, 0.012000, 0.011000
0.315000, 0.095000, 0.115000, 0.009000
0.316000, 0.085000, 0.125000, 0.001000
0.611000, 0.142000, 0.169000, 0.063000
0.045000, 0.008000, 0.012000, 0.001000
0.062000, 0.006000, 0.012000, 0.001000
1.788000, 0.277000, 0.272000, 0.001000
0.608000, 0.233000, 0.126000, 0.035000
1.215000, 0.127000, 123.527000, 0.130000
0.007000, 0.001000, 0.001000, 0.001000
0.039000, 0.004000, 0.006000, 0.001000
1.331000, 0.186000, 0.174000, 0.044000
0.053000, 0.010000, 0.023000, 0.001000
0.018000, 0.005000, 0.005000, 0.001000
0.017000, 0.002000, 0.002000, 0.001000
0.024000, 0.003000, 0.006000, 0.001000
0.113000, 0.026000, 0.021000, 0.001000
0.895000, 0.079000, 25.236000, 0.013000
0.070000, 0.007000, 0.021000, 0.001000
0.032000, 0.004000, 0.009000, 0.001000
0.013000, 0.002000, 0.003000, 0.001000
0.012000, 0.003000, 0.001000, 0.001000
0.008000, 0.001000, 0.002000, 0.001000
0.009000, 0.001000, 0.001000, 0.001000
0.070000, 0.006000, 0.012000, 0.001000
0.005000, 0.001000, 0.001000, 0.001000
0.030000, 0.003000, 0.007000, 0.001000
0.010000, 0.001000, 0.001000, 0.001000
0.019000, 0.001000, 0.003000, 0.001000
0.019000, 0.003000, 0.003000, 0.001000
0.202000, 0.013000, 0.100000, 0.001000
0.047000, 0.007000, 0.020000, 0.001000
1.794000, 0.340000, 0.162000, 0.001000
0.044000, 0.007000, 0.007000, 0.001000
0.005000, 0.001000, 0.001000, 0.001000
1.525000, 0.249000, 0.217000, 0.001000
0.109000, 0.017000, 0.022000, 0.001000
0.380000, 0.040000, 0.047000, 0.001000
0.073000, 0.009000, 0.016000, 0.001000
0.387000, 0.037000, 0.080000, 0.001000
0.256000, 0.028000, 0.042000, 0.001000
2.691000, 0.504000, 0.214000, 0.001000
0.010000, 0.001000, 0.001000, 0.001000
0.448000, 0.037000, 0.098000, 0.001000
0.088000, 0.009000, 0.016000, 0.001000
0.096000, 0.020000, 0.018000, 0.001000
2.238000, 0.302000, 0.310000, 0.001000
0.027000, 0.002000, 0.003000, 0.001000
0.136000, 0.008000, 0.013000, 0.001000
0.096000, 0.010000, 0.017000, 0.001000
0.008000, 0.001000, 0.002000, 0.001000
0.040000, 0.003000, 0.004000, 0.001000
0.041000, 0.007000, 0.010000, 0.001000
0.099000, 0.010000, 0.014000, 0.001000
0.066000, 0.005000, 0.030000, 0.001000
0.170000, 0.047000, 0.036000, 0.001000
0.121000, 0.015000, 0.024000, 0.001000
0.155000, 0.019000, 0.022000, 0.001000
0.689000, 0.103000, 0.135000, 0.001000
0.025000, 0.002000, 0.006000, 0.001000
0.678000, 0.112000, 0.135000, 0.001000
0.005000, 0.001000, 0.001000, 0.001000
0.099000, 0.007000, 0.014000, 0.001000
0.288000, 0.030000, 0.038000, 0.001000
0.536000, 0.072000, 0.111000, 0.001000
0.146000, 0.012000, 0.028000, 0.001000
0.793000, 0.095000, 0.131000, 0.001000
0.008000, 0.001000, 0.001000, 0.001000
0.150000, 0.014000, 0.021000, 0.001000
0.086000, 0.008000, 0.010000, 0.001000
0.097000, 0.010000, 0.024000, 0.001000
0.467000, 0.039000, 0.093000, 0.002000
0.221000, 0.040000, 0.033000, 0.003000
0.371000, 0.031000, 0.038000, 0.001000
0.011000, 0.002000, 0.003000, 0.001000
0.005000, 0.003000, 0.001000, 0.001000
0.296000, 0.045000, 0.068000, 0.001000
0.052000, 0.006000, 0.016000, 0.001000
0.656000, 0.065000, 0.140000, 0.001000
0.140000, 0.018000, 0.020000, 0.001000
0.027000, 0.004000, 0.006000, 0.001000
0.034000, 0.008000, 0.007000, 0.001000
0.027000, 0.006000, 0.011000, 0.001000
0.069000, 0.008000, 0.012000, 0.001000
0.022000, 0.001000, 0.004000, 0.001000
0.011000, 0.003000, 0.001000, 0.001000
0.006000, 0.002000, 0.001000, 0.001000
0.041000, 0.004000, 0.004000, 0.001000
0.023000, 0.005000, 0.006000, 0.001000
0.017000, 0.003000, 0.002000, 0.001000
0.192000, 0.014000, 0.028000, 0.001000
0.044000, 0.006000, 0.009000, 0.001000
0.018000, 0.001000, 0.003000, 0.001000
0.071000, 0.005000, 0.008000, 0.001000
0.013000, 0.001000, 0.003000, 0.001000
1.617000, 0.204000, 4.518000, 0.017000
2.121000, 0.352000, 0.223000, 0.007000
0.863000, 0.132000, 0.128000, 0.001000
0.173000, 0.020000, 0.027000, 0.001000
0.725000, 0.083000, 0.063000, 0.001000
0.138000, 0.017000, 0.029000, 0.001000
0.019000, 0.001000, 0.004000, 0.001000
1.019000, 0.161000, 0.195000, 0.036000
0.115000, 0.017000, 0.019000, 0.001000
0.352000, 0.067000, 0.066000, 0.001000
0.243000, 0.012000, 0.024000, 0.001000
0.822000, 0.096000, 0.091000, 0.001000
0.011000, 0.001000, 0.021000, 0.001000
0.051000, 0.005000, 0.007000, 0.001000
0.011000, 0.001000, 0.002000, 0.001000
0.016000, 0.002000, 0.002000, 0.001000
1.454000, 0.190000, 0.211000, 0.001000
0.166000, 0.019000, 0.039000, 0.001000
0.019000, 0.002000, 0.004000, 0.001000
0.246000, 0.021000, 0.054000, 0.001000
0.029000, 0.005000, 0.012000, 0.001000
0.293000, 0.019000, 0.025000, 0.001000
1.064000, 0.159000, 0.102000, 0.001000
0.030000, 0.004000, 0.009000, 0.001000
0.720000, 0.107000, 0.316000, 0.001000
0.019000, 0.001000, 0.002000, 0.001000
0.462000, 0.052000, 0.059000, 0.001000
0.193000, 0.027000, 0.026000, 0.001000
0.113000, 0.012000, 0.017000, 0.001000
0.167000, 0.021000, 0.107000, 0.001000
0.041000, 0.004000, 0.006000, 0.001000
0.235000, 0.019000, 0.020000, 0.001000
0.020000, 0.002000, 0.002000, 0.001000
0.009000, 0.001000, 0.001000, 0.001000
0.387000, 0.025000, 0.030000, 0.001000
0.042000, 0.004000, 0.007000, 0.001000
0.316000, 0.029000, 0.041000, 0.001000
0.375000, 0.028000, 0.038000, 0.001000
1.326000, 0.178000, 0.127000, 0.001000
0.186000, 0.020000, 0.039000, 0.001000
0.007000, 0.001000, 0.007000, 0.001000
0.163000, 0.020000, 0.022000, 0.001000
0.038000, 0.006000, 0.006000, 0.001000
0.348000, 0.040000, 0.057000, 0.001000
0.054000, 0.007000, 0.017000, 0.001000
1.162000, 0.146000, 0.075000, 0.001000
0.005000, 0.001000, 0.001000, 0.001000
0.678000, 0.070000, 0.060000, 0.001000
0.609000, 0.065000, 0.113000, 0.001000
0.010000, 0.001000, 0.004000, 0.001000
0.256000, 0.016000, 0.021000, 0.001000
0.282000, 0.031000, 0.058000, 0.001000
2.093000, 0.207000, 0.107000, 0.001000
0.065000, 0.006000, 0.010000, 0.001000
0.088000, 0.007000, 0.016000, 0.001000
0.013000, 0.001000, 0.001000, 0.001000
0.043000, 0.007000, 0.008000, 0.001000
0.021000, 0.004000, 0.006000, 0.001000
0.737000, 0.133000, 0.093000, 0.001000
0.163000, 0.016000, 0.023000, 0.001000
0.010000, 0.002000, 0.001000, 0.001000
0.343000, 0.042000, 0.085000, 0.001000
0.791000, 0.094000, 0.097000, 0.002000
0.818000, 0.048000, 0.047000, 0.001000
0.188000, 0.033000, 0.104000, 0.001000
0.024000, 0.002000, 0.004000, 0.001000
0.119000, 0.014000, 0.031000, 0.001000
0.022000, 0.005000, 0.003000, 0.001000
0.057000, 0.012000, 0.012000, 0.001000
0.024000, 0.003000, 0.012000, 0.001000
0.229000, 0.014000, 0.021000, 0.001000
0.014000, 0.003000, 0.003000, 0.001000
0.011000, 0.001000, 0.001000, 0.001000
0.171000, 0.011000, 0.058000, 0.001000
0.121000, 0.016000, 0.027000, 0.001000
0.011000, 0.001000, 0.002000, 0.001000
0.432000, 0.057000, 0.142000, 0.001000
2.066000, 0.365000, 0.269000, 0.001000
0.011000, 0.001000, 0.002000, 0.001000
0.011000, 0.001000, 0.001000, 0.001000
0.175000, 0.019000, 0.024000, 0.001000
0.007000, 0.002000, 0.001000, 0.001000
0.238000, 0.023000, 0.051000, 0.001000
0.206000, 0.024000, 0.040000, 0.001000
0.037000, 0.008000, 0.005000, 0.001000
0.430000, 0.028000, 0.053000, 0.001000
0.022000, 0.004000, 0.003000, 0.001000
0.027000, 0.003000, 0.008000, 0.001000
0.410000, 0.046000, 0.047000, 0.001000
1.551000, 0.098000, 0.101000, 0.001000
0.089000, 0.010000, 0.016000, 0.001000
0.242000, 0.019000, 0.038000, 0.001000
0.087000, 0.013000, 0.016000, 0.001000
0.006000, 0.001000, 0.001000, 0.001000
0.027000, 0.001000, 0.004000, 0.001000
0.899000, 0.102000, 0.199000, 0.001000
0.009000, 0.001000, 0.001000, 0.001000
0.007000, 0.001000, 0.001000, 0.001000
0.010000, 0.001000, 0.002000, 0.001000
0.153000, 0.018000, 0.033000, 0.001000
0.716000, 0.069000, 0.077000, 0.001000
0.780000, 0.132000, 0.100000, 0.002000
0.111000, 0.015000, 0.034000, 0.001000
0.777000, 0.079000, 0.122000, 0.001000
0.129000, 0.012000, 0.026000, 0.001000
1.038000, 0.124000, 0.291000, 0.001000
0.027000, 0.002000, 0.003000, 0.001000
0.073000, 0.010000, 0.019000, 0.001000
0.141000, 0.014000, 0.020000, 0.001000
0.006000, 0.001000, 0.001000, 0.001000
0.268000, 0.033000, 0.030000, 0.001000
0.006000, 0.002000, 0.001000, 0.001000
0.965000, 0.286000, 0.099000, 0.001000
0.067000, 0.010000, 0.019000, 0.001000
0.007000, 0.001000, 0.001000, 0.001000
0.248000, 0.026000, 0.027000, 0.001000
0.098000, 0.010000, 0.015000, 0.001000
0.017000, 0.002000, 0.001000, 0.001000
0.178000, 0.031000, 0.025000, 0.001000
0.049000, 0.002000, 0.011000, 0.001000
0.003000, 0.001000, 0.001000, 0.001000
0.012000, 0.002000, 0.002000, 0.001000
0.169000, 0.020000, 0.023000, 0.001000
0.035000, 0.008000, 0.011000, 0.001000
0.218000, 0.022000, 0.029000, 0.001000
0.012000, 0.003000, 0.004000, 0.001000
0.029000, 0.003000, 0.008000, 0.001000
1.681000, 0.215000, 0.290000, 0.001000
0.018000, 0.001000, 0.004000, 0.001000
2.329000, 0.408000, 0.197000, 0.001000
0.130000, 0.011000, 0.017000, 0.001000
0.127000, 0.009000, 0.017000, 0.001000
0.053000, 0.004000, 0.017000, 0.001000
1.288000, 0.168000, 0.132000, 0.001000
0.013000, 0.003000, 0.002000, 0.003000
0.543000, 0.030000, 0.068000, 0.001000
1.808000, 0.267000, 0.197000, 0.001000
0.008000, 0.002000, 0.001000, 0.001000
0.042000, 0.004000, 0.008000, 0.001000
0.012000, 0.002000, 0.003000, 0.001000
1.325000, 0.192000, 0.148000, 0.001000
0.010000, 0.001000, 0.002000, 0.001000
0.100000, 0.009000, 0.014000, 0.001000
0.017000, 0.005000, 0.003000, 0.001000
0.077000, 0.008000, 0.027000, 0.001000
1.822000, 0.331000, 0.181000, 0.001000
0.047000, 0.009000, 0.007000, 0.001000
0.058000, 0.005000, 0.005000, 0.001000
0.008000, 0.002000, 0.001000, 0.001000
0.188000, 0.019000, 0.025000, 0.001000
0.106000, 0.014000, 0.035000, 0.001000
0.223000, 0.035000, 0.029000, 0.003000
0.180000, 0.026000, 0.018000, 0.002000
0.106000, 0.009000, 0.034000, 0.001000
0.020000, 0.004000, 0.003000, 0.001000
2.566000, 0.268000, 0.301000, 0.001000
0.047000, 0.006000, 0.013000, 0.001000
0.383000, 0.025000, 0.038000, 0.004000
0.048000, 0.014000, 0.010000, 0.015000
0.036000, 0.003000, 0.006000, 0.001000
0.020000, 0.004000, 0.003000, 0.001000
0.016000, 0.001000, 0.004000, 0.001000
0.005000, 0.001000, 0.001000, 0.001000
0.012000, 0.001000, 0.001000, 0.001000
0.603000, 0.075000, 0.078000, 0.001000
0.147000, 0.023000, 0.020000, 0.059000
0.014000, 0.004000, 0.002000, 0.018000
0.082000, 0.010000, 0.015000, 0.010000
1.210000, 0.121000, 0.170000, 0.001000
0.020000, 0.002000, 0.005000, 0.001000
0.022000, 0.002000, 0.003000, 0.003000
0.020000, 0.001000, 0.005000, 0.001000
0.004000, 0.001000, 0.001000, 0.001000
0.036000, 0.004000, 0.008000, 0.001000
0.013000, 0.003000, 0.003000, 0.001000
0.030000, 0.005000, 0.009000, 0.001000
0.090000, 0.015000, 0.017000, 0.001000
0.006000, 0.003000, 0.001000, 0.001000
0.043000, 0.005000, 0.006000, 0.001000
0.922000, 0.098000, 0.150000, 0.001000
0.024000, 0.001000, 0.010000, 0.001000
0.005000, 0.001000, 0.001000, 0.001000
0.011000, 0.004000, 0.002000, 0.001000
0.039000, 0.004000, 0.005000, 0.001000
0.029000, 0.003000, 0.003000, 0.001000
0.558000, 0.059000, 0.083000, 0.001000
0.755000, 0.081000, 0.073000, 0.001000
0.208000, 0.023000, 0.028000, 0.001000
0.016000, 0.004000, 0.003000, 0.001000
0.005000, 0.002000, 0.001000, 0.001000
0.025000, 0.004000, 0.008000, 0.001000
0.028000, 0.005000, 0.006000, 0.001000
1.287000, 0.104000, 0.122000, 0.002000
0.065000, 0.007000, 0.020000, 0.001000
0.106000, 0.012000, 0.027000, 0.001000
0.329000, 0.036000, 0.076000, 0.001000
0.011000, 0.002000, 0.002000, 0.001000
0.245000, 0.018000, 0.051000, 0.001000
0.389000, 0.047000, 0.059000, 0.001000
0.113000, 0.009000, 0.018000, 0.001000
0.163000, 0.019000, 0.046000, 0.001000
0.136000, 0.037000, 0.038000, 0.001000
0.022000, 0.001000, 0.003000, 0.001000
0.967000, 0.157000, 0.251000, 0.001000
0.052000, 0.009000, 0.013000, 0.001000
0.251000, 0.024000, 0.029000, 0.003000
0.832000, 0.059000, 0.154000, 0.016000
0.011000, 0.001000, 0.001000, 0.001000
0.052000, 0.011000, 0.042000, 0.001000
0.554000, 0.075000, 0.113000, 0.003000
0.491000, 0.069000, 0.165000, 0.001000
0.005000, 0.002000, 0.001000, 0.001000
0.520000, 0.081000, 0.083000, 0.001000
2.265000, 0.316000, 0.337000, 0.001000
0.011000, 0.001000, 0.001000, 0.001000
0.070000, 0.004000, 0.016000, 0.001000
0.030000, 0.004000, 0.004000, 0.001000
0.564000, 0.054000, 0.083000, 0.001000
0.026000, 0.002000, 0.004000, 0.001000
0.379000, 0.043000, 0.185000, 0.001000
1.769000, 0.188000, 0.268000, 0.005000
0.083000, 0.015000, 0.023000, 0.001000
0.013000, 0.002000, 0.002000, 0.001000
0.032000, 0.004000, 0.004000, 0.001000
0.102000, 0.007000, 0.016000, 0.001000
0.415000, 0.061000, 0.106000, 0.001000
0.010000, 0.001000, 0.001000, 0.001000
0.047000, 0.007000, 0.010000, 0.001000
0.161000, 0.010000, 0.026000, 0.001000
0.627000, 0.055000, 0.066000, 0.001000
0.044000, 0.006000, 0.007000, 0.001000
0.007000, 0.002000, 0.001000, 0.001000
0.007000, 0.001000, 0.002000, 0.001000
0.014000, 0.001000, 0.001000, 0.001000
0.469000, 0.046000, 0.033000, 0.001000
0.007000, 0.002000, 0.001000, 0.001000
0.065000, 0.006000, 0.011000, 0.001000
0.008000, 0.001000, 0.001000, 0.001000
0.004000, 0.001000, 0.001000, 0.001000
0.012000, 0.003000, 0.001000, 0.001000
0.105000, 0.012000, 0.022000, 0.001000
0.007000, 0.001000, 0.001000, 0.001000
0.008000, 0.001000, 0.002000, 0.001000
0.017000, 0.001000, 0.005000, 0.001000
0.031000, 0.003000, 0.005000, 0.001000
0.129000, 0.022000, 0.024000, 0.001000
1.171000, 0.135000, 0.152000, 0.001000
0.056000, 0.004000, 0.005000, 0.001000
0.093000, 0.005000, 0.008000, 0.001000
0.038000, 0.006000, 0.011000, 0.001000
0.234000, 0.028000, 0.055000, 0.001000
0.035000, 0.005000, 0.004000, 0.001000
0.051000, 0.006000, 0.010000, 0.001000
1.700000, 0.138000, 0.188000, 0.001000
0.014000, 0.002000, 0.003000, 0.001000
1.168000, 0.147000, 0.160000, 0.001000
0.535000, 0.066000, 0.068000, 0.001000
0.564000, 0.079000, 0.119000, 0.001000
0.035000, 0.004000, 0.007000, 0.001000
0.166000, 0.059000, 0.043000, 0.002000
1.552000, 0.146000, 0.100000, 0.001000
0.145000, 0.022000, 0.035000, 0.001000
0.423000, 0.051000, 0.060000, 0.003000
0.005000, 0.001000, 0.001000, 0.001000
0.553000, 0.071000, 0.074000, 0.001000
0.134000, 0.011000, 0.032000, 0.001000
0.089000, 0.003000, 0.036000, 0.001000
0.042000, 0.008000, 0.008000, 0.001000
0.458000, 0.048000, 0.089000, 0.001000
0.142000, 0.024000, 0.033000, 0.001000
0.184000, 0.020000, 0.037000, 0.001000
0.648000, 0.066000, 0.073000, 0.001000
0.253000, 0.029000, 0.039000, 0.008000
0.930000, 0.093000, 2.721000, 0.001000
0.377000, 0.045000, 0.057000, 0.001000
0.891000, 0.065000, 0.075000, 0.001000
0.093000, 0.009000, 0.022000, 0.001000
0.306000, 0.035000, 0.068000, 0.001000
0.268000, 0.015000, 0.023000, 0.001000
1.277000, 0.177000, 0.245000, 0.002000
0.502000, 0.031000, 0.042000, 0.001000
0.593000, 0.067000, 0.173000, 0.001000
0.099000, 0.012000, 0.018000, 0.001000
0.836000, 0.238000, 0.220000, 0.001000
0.069000, 0.006000, 0.013000, 0.001000
0.295000, 0.032000, 0.032000, 0.001000
1.164000, 0.100000, 0.109000, 0.001000
0.030000, 0.004000, 0.005000, 0.001000
0.109000, 0.013000, 0.015000, 0.001000
2.177000, 0.354000, 0.245000, 0.001000
0.012000, 0.001000, 0.002000, 0.001000
0.029000, 0.001000, 0.002000, 0.001000
1.102000, 0.121000, 0.138000, 0.003000
