family,instance,solver,time
4,si4_b06m_m800.03,RI,0.000001
4,si4_b06m_m800.02,Glasgow,0.039000
4,si4_b06m_m800.02,LAD,0.027000
4,si4_b06m_m800.02,VF2,0.014000
4,si4_b06m_m800.02,RI,0.000001
6,si6_m4Dr2_m625.08,Glasgow,0.041000
6,si6_m4Dr2_m625.08,LAD,0.062000
6,si6_m4Dr2_m625.08,VF2,0.015000
6,si6_m4Dr2_m625.08,RI,0.000003
6,si6_m4Dr2_m625.09,Glasgow,0.041000
6,si6_m4Dr2_m625.09,LAD,0.012000
6,si6_m4Dr2_m625.09,VF2,0.007000
6,si6_m4Dr2_m625.09,RI,0.000001
6,si6_m4Dr2_m625.05,Glasgow,0.064000
6,si6_m4Dr2_m625.05,LAD,0.213000
6,si6_m4Dr2_m625.05,VF2,0.011000
6,si6_m4Dr2_m625.05,RI,0.000006
6,si6_m4Dr2_m625.01,Glasgow,0.064000
6,si6_m4Dr2_m625.01,LAD,0.018000
6,si6_m4Dr2_m625.01,VF2,0.013000
6,si6_m4Dr2_m625.01,RI,0.000000
6,si6_m4Dr2_m625.06,Glasgow,0.039000
6,si6_m4Dr2_m625.06,LAD,0.011000
6,si6_m4Dr2_m625.06,VF2,0.007000
6,si6_m4Dr2_m625.06,RI,0.000001
6,si6_m4Dr2_m625.00,Glasgow,0.045000
6,si6_m4Dr2_m625.00,LAD,0.019000
6,si6_m4Dr2_m625.00,VF2,0.010000
6,si6_m4Dr2_m625.00,RI,0.000001
6,si6_m4Dr2_m625.03,Glasgow,0.038000
6,si6_m4Dr2_m625.03,LAD,0.010000
6,si6_m4Dr2_m625.03,VF2,0.014000
6,si6_m4Dr2_m625.03,RI,0.000000
6,si6_m4Dr2_m625.02,Glasgow,0.041000
6,si6_m4Dr2_m625.02,LAD,0.463000
6,si6_m4Dr2_m625.02,VF2,0.007000
6,si6_m4Dr2_m625.02,RI,0.000002
6,si6_m4Dr2_m625.07,Glasgow,0.061000
6,si6_m4Dr2_m625.07,LAD,0.020000
6,si6_m4Dr2_m625.07,VF2,0.013000
6,si6_m4Dr2_m625.07,RI,0.000013
6,si6_m4Dr2_m625.04,Glasgow,0.062000
6,si6_m4Dr2_m625.04,LAD,0.363000
6,si6_m4Dr2_m625.04,VF2,0.007000
6,si6_m4Dr2_m625.04,RI,0.000001
5,si2_m4D_m1296.01,Glasgow,0.163000
5,si2_m4D_m1296.01,LAD,4.231000
5,si2_m4D_m1296.01,VF2,0.066000
5,si2_m4D_m1296.01,RI,0.000005
5,si2_m4D_m1296.08,Glasgow,0.047000
5,si2_m4D_m1296.08,LAD,0.675000
5,si2_m4D_m1296.08,VF2,0.022000
5,si2_m4D_m1296.08,RI,0.000001
5,si2_m4D_m1296.06,Glasgow,0.092000
5,si2_m4D_m1296.06,LAD,3.429000
5,si2_m4D_m1296.06,VF2,0.020000
5,si2_m4D_m1296.06,RI,0.000055
5,si2_m4D_m1296.05,Glasgow,0.065000
5,si2_m4D_m1296.05,LAD,0.763000
5,si2_m4D_m1296.05,VF2,0.039000
5,si2_m4D_m1296.05,RI,0.000002
5,si2_m4D_m1296.09,Glasgow,0.054000
5,si2_m4D_m1296.09,LAD,1.028000
5,si2_m4D_m1296.09,VF2,0.021000
5,si2_m4D_m1296.09,RI,0.000015
5,si2_m4D_m1296.03,Glasgow,0.064000
5,si2_m4D_m1296.03,LAD,3.213000
5,si2_m4D_m1296.03,VF2,0.040000
5,si2_m4D_m1296.03,RI,0.000000
5,si2_m4D_m1296.07,Glasgow,0.049000
5,si2_m4D_m1296.07,LAD,0.939000
5,si2_m4D_m1296.07,VF2,0.036000
5,si2_m4D_m1296.07,RI,0.000005
5,si2_m4D_m1296.02,Glasgow,0.052000
5,si2_m4D_m1296.02,LAD,1.312000
5,si2_m4D_m1296.02,VF2,0.036000
5,si2_m4D_m1296.02,RI,0.000005
5,si2_m4D_m1296.04,Glasgow,0.050000
5,si2_m4D_m1296.04,LAD,1.147000
5,si2_m4D_m1296.04,VF2,0.036000
5,si2_m4D_m1296.04,RI,0.000008
5,si2_m4D_m1296.00,Glasgow,0.064000
5,si2_m4D_m1296.00,LAD,0.517000
5,si2_m4D_m1296.00,VF2,0.037000
5,si2_m4D_m1296.00,RI,0.000001
3,si4_b03_m800.05,Glasgow,0.063000
3,si4_b03_m800.05,LAD,1.825000
3,si4_b03_m800.05,VF2,0.011000
3,si4_b03_m800.05,RI,0.000046
3,si4_b03_m800.00,Glasgow,0.043000
3,si4_b03_m800.00,LAD,1.830000
3,si4_b03_m800.00,VF2,0.008000
3,si4_b03_m800.00,RI,0.000000
3,si4_b03_m800.08,Glasgow,0.043000
3,si4_b03_m800.08,LAD,1.857000
3,si4_b03_m800.08,VF2,0.005000
3,si4_b03_m800.08,RI,0.000000
3,si4_b03_m800.09,Glasgow,0.043000
3,si4_b03_m800.09,LAD,1.821000
3,si4_b03_m800.09,VF2,0.010000
3,si4_b03_m800.09,RI,0.000000
3,si4_b03_m800.03,Glasgow,0.042000
3,si4_b03_m800.03,LAD,1.822000
3,si4_b03_m800.03,VF2,0.005000
3,si4_b03_m800.03,RI,0.000000
3,si4_b03_m800.02,Glasgow,0.063000
3,si4_b03_m800.02,LAD,1.850000
3,si4_b03_m800.02,VF2,0.005000
3,si4_b03_m800.02,RI,0.000000
3,si4_b03_m800.04,Glasgow,0.061000
3,si4_b03_m800.04,LAD,1.857000
3,si4_b03_m800.04,VF2,0.010000
3,si4_b03_m800.04,RI,0.000000
3,si4_b03_m800.01,Glasgow,0.043000
3,si4_b03_m800.01,LAD,1.829000
3,si4_b03_m800.01,VF2,0.009000
3,si4_b03_m800.01,RI,0.000000
3,si4_b03_m800.06,Glasgow,0.044000
3,si4_b03_m800.06,LAD,1.844000
3,si4_b03_m800.06,VF2,0.010000
3,si4_b03_m800.06,RI,0.000000
3,si4_b03_m800.07,Glasgow,0.042000
3,si4_b03_m800.07,LAD,1.848000
3,si4_b03_m800.07,VF2,0.011000
3,si4_b03_m800.07,RI,0.000000
5,si6_m4D_m1296.02,Glasgow,0.160000
5,si6_m4D_m1296.02,LAD,2.816000
5,si6_m4D_m1296.02,VF2,0.035000
5,si6_m4D_m1296.02,RI,0.000002
5,si6_m4D_m1296.07,Glasgow,0.549000
5,si6_m4D_m1296.07,LAD,9.357000
5,si6_m4D_m1296.07,VF2,1000.000000
5,si6_m4D_m1296.07,RI,0.000026
5,si6_m4D_m1296.05,Glasgow,0.146000
5,si6_m4D_m1296.05,LAD,2.854000
5,si6_m4D_m1296.05,VF2,0.047000
5,si6_m4D_m1296.05,RI,0.000009
5,si6_m4D_m1296.09,Glasgow,0.213000
5,si6_m4D_m1296.09,LAD,12.282000
5,si6_m4D_m1296.09,VF2,1000.000000
5,si6_m4D_m1296.09,RI,0.018713
5,si6_m4D_m1296.00,Glasgow,0.321000
5,si6_m4D_m1296.00,LAD,13.113000
5,si6_m4D_m1296.00,VF2,1000.000000
5,si6_m4D_m1296.00,RI,0.000670
5,si6_m4D_m1296.08,Glasgow,0.155000
5,si6_m4D_m1296.08,LAD,2.804000
5,si6_m4D_m1296.08,VF2,0.063000
5,si6_m4D_m1296.08,RI,0.000002
5,si6_m4D_m1296.04,Glasgow,0.140000
5,si6_m4D_m1296.04,LAD,2.766000
5,si6_m4D_m1296.04,VF2,0.047000
5,si6_m4D_m1296.04,RI,0.000008
5,si6_m4D_m1296.06,Glasgow,0.632000
5,si6_m4D_m1296.06,LAD,10.539000
5,si6_m4D_m1296.06,VF2,1000.000000
5,si6_m4D_m1296.06,RI,0.000044
5,si6_m4D_m1296.01,Glasgow,0.617000
5,si6_m4D_m1296.01,LAD,11.637000
5,si6_m4D_m1296.01,VF2,1000.000000
5,si6_m4D_m1296.01,RI,0.000038
5,si6_m4D_m1296.03,Glasgow,1.407000
5,si6_m4D_m1296.03,LAD,19.932000
5,si6_m4D_m1296.03,VF2,1000.000000
5,si6_m4D_m1296.03,RI,0.000101
7,si6_r001_m200.05,Glasgow,0.006000
7,si6_r001_m200.05,LAD,0.010000
7,si6_r001_m200.05,VF2,1000.000000
7,si6_r001_m200.05,RI,0.000000
7,si6_r001_m200.09,Glasgow,0.004000
7,si6_r001_m200.09,LAD,0.027000
7,si6_r001_m200.09,VF2,1000.000000
7,si6_r001_m200.09,RI,0.000001
7,si6_r001_m200.07,Glasgow,0.004000
7,si6_r001_m200.07,LAD,0.003000
7,si6_r001_m200.07,VF2,1000.000000
7,si6_r001_m200.07,RI,0.000000
7,si6_r001_m200.02,Glasgow,0.005000
7,si6_r001_m200.02,LAD,0.026000
7,si6_r001_m200.02,VF2,700.699000
7,si6_r001_m200.02,RI,0.000001
7,si6_r001_m200.01,Glasgow,0.005000
7,si6_r001_m200.01,LAD,0.003000
7,si6_r001_m200.01,VF2,1000.000000
7,si6_r001_m200.01,RI,0.000000
7,si6_r001_m200.00,Glasgow,0.003000
7,si6_r001_m200.00,LAD,0.002000
7,si6_r001_m200.00,VF2,1000.000000
7,si6_r001_m200.00,RI,0.000000
7,si6_r001_m200.04,Glasgow,0.003000
7,si6_r001_m200.04,LAD,0.013000
7,si6_r001_m200.04,VF2,1000.000000
7,si6_r001_m200.04,RI,0.000001
7,si6_r001_m200.06,Glasgow,0.005000
7,si6_r001_m200.06,LAD,0.004000
7,si6_r001_m200.06,VF2,1000.000000
7,si6_r001_m200.06,RI,0.000000
7,si6_r001_m200.08,Glasgow,0.005000
7,si6_r001_m200.08,LAD,0.001000
7,si6_r001_m200.08,VF2,1000.000000
7,si6_r001_m200.08,RI,0.000013
7,si6_r001_m200.03,Glasgow,0.007000
7,si6_r001_m200.03,LAD,0.015000
7,si6_r001_m200.03,VF2,1000.000000
7,si6_r001_m200.03,RI,0.000000
3,si4_b06_m400.06,Glasgow,0.014000
3,si4_b06_m400.06,LAD,0.248000
3,si4_b06_m400.06,VF2,0.023000
3,si4_b06_m400.06,RI,0.000000
3,si4_b06_m400.07,Glasgow,0.021000
3,si4_b06_m400.07,LAD,0.276000
3,si4_b06_m400.07,VF2,0.002000
3,si4_b06_m400.07,RI,0.000000
3,si4_b06_m400.09,Glasgow,0.014000
3,si4_b06_m400.09,LAD,0.281000
3,si4_b06_m400.09,VF2,0.004000
3,si4_b06_m400.09,RI,0.000000
3,si4_b06_m400.01,Glasgow,0.025000
3,si4_b06_m400.01,LAD,0.249000
3,si4_b06_m400.01,VF2,0.004000
3,si4_b06_m400.01,RI,0.000000
3,si4_b06_m400.04,Glasgow,0.020000
3,si4_b06_m400.04,LAD,0.279000
3,si4_b06_m400.04,VF2,0.002000
3,si4_b06_m400.04,RI,0.000000
3,si4_b06_m400.03,Glasgow,0.024000
3,si4_b06_m400.03,LAD,0.249000
3,si4_b06_m400.03,VF2,0.003000
3,si4_b06_m400.03,RI,0.000000
3,si4_b06_m400.00,Glasgow,0.023000
3,si4_b06_m400.00,LAD,0.249000
3,si4_b06_m400.00,VF2,0.004000
3,si4_b06_m400.00,RI,0.000000
3,si4_b06_m400.05,Glasgow,0.019000
3,si4_b06_m400.05,LAD,0.282000
3,si4_b06_m400.05,VF2,0.004000
3,si4_b06_m400.05,RI,0.000000
3,si4_b06_m400.08,Glasgow,0.014000
3,si4_b06_m400.08,LAD,0.263000
3,si4_b06_m400.08,VF2,0.002000
3,si4_b06_m400.08,RI,0.000011
3,si4_b06_m400.02,Glasgow,0.020000
3,si4_b06_m400.02,LAD,0.279000
3,si4_b06_m400.02,VF2,0.003000
3,si4_b06_m400.02,RI,0.000002
6,si2_m4Dr6_m256.06,Glasgow,0.149000
6,si2_m4Dr6_m256.06,LAD,0.016000
6,si2_m4Dr6_m256.06,VF2,0.001000
6,si2_m4Dr6_m256.06,RI,0.000039
6,si2_m4Dr6_m256.05,Glasgow,0.005000
6,si2_m4Dr6_m256.05,LAD,0.004000
6,si2_m4Dr6_m256.05,VF2,0.002000
6,si2_m4Dr6_m256.05,RI,0.000000
6,si2_m4Dr6_m256.09,Glasgow,0.004000
6,si2_m4Dr6_m256.09,LAD,0.053000
6,si2_m4Dr6_m256.09,VF2,0.001000
6,si2_m4Dr6_m256.09,RI,0.000001
6,si2_m4Dr6_m256.00,Glasgow,0.004000
6,si2_m4Dr6_m256.00,LAD,0.034000
6,si2_m4Dr6_m256.00,VF2,0.001000
6,si2_m4Dr6_m256.00,RI,0.000001
6,si2_m4Dr6_m256.07,Glasgow,0.002000
6,si2_m4Dr6_m256.07,LAD,0.008000
6,si2_m4Dr6_m256.07,VF2,0.001000
6,si2_m4Dr6_m256.07,RI,0.000000
6,si2_m4Dr6_m256.04,Glasgow,0.003000
6,si2_m4Dr6_m256.04,LAD,0.002000
6,si2_m4Dr6_m256.04,VF2,0.001000
6,si2_m4Dr6_m256.04,RI,0.000001
6,si2_m4Dr6_m256.02,Glasgow,0.003000
6,si2_m4Dr6_m256.02,LAD,0.042000
6,si2_m4Dr6_m256.02,VF2,0.001000
6,si2_m4Dr6_m256.02,RI,0.000000
6,si2_m4Dr6_m256.01,Glasgow,0.005000
6,si2_m4Dr6_m256.01,LAD,0.007000
6,si2_m4Dr6_m256.01,VF2,0.001000
6,si2_m4Dr6_m256.01,RI,0.000000
6,si2_m4Dr6_m256.08,Glasgow,0.003000
6,si2_m4Dr6_m256.08,LAD,0.047000
6,si2_m4Dr6_m256.08,VF2,0.001000
6,si2_m4Dr6_m256.08,RI,0.000004
6,si2_m4Dr6_m256.03,Glasgow,0.100000
6,si2_m4Dr6_m256.03,LAD,0.005000
6,si2_m4Dr6_m256.03,VF2,0.001000
6,si2_m4Dr6_m256.03,RI,0.000000
7,si6_r01_m200.04,Glasgow,0.122000
7,si6_r01_m200.04,LAD,1.147000
7,si6_r01_m200.04,VF2,1000.000000
7,si6_r01_m200.04,RI,0.000021
7,si6_r01_m200.08,Glasgow,0.039000
7,si6_r01_m200.08,LAD,0.881000
7,si6_r01_m200.08,VF2,1000.000000
7,si6_r01_m200.08,RI,0.000107
7,si6_r01_m200.02,Glasgow,0.105000
7,si6_r01_m200.02,LAD,3.434000
7,si6_r01_m200.02,VF2,1000.000000
7,si6_r01_m200.02,RI,0.003081
7,si6_r01_m200.09,Glasgow,0.075000
7,si6_r01_m200.09,LAD,6.022000
7,si6_r01_m200.09,VF2,1000.000000
7,si6_r01_m200.09,RI,0.000541
7,si6_r01_m200.07,Glasgow,0.062000
7,si6_r01_m200.07,LAD,7.930000
7,si6_r01_m200.07,VF2,1000.000000
7,si6_r01_m200.07,RI,0.000177
7,si6_r01_m200.00,Glasgow,0.058000
7,si6_r01_m200.00,LAD,11.240000
7,si6_r01_m200.00,VF2,1000.000000
7,si6_r01_m200.00,RI,0.000273
7,si6_r01_m200.01,Glasgow,0.054000
7,si6_r01_m200.01,LAD,0.693000
7,si6_r01_m200.01,VF2,1000.000000
7,si6_r01_m200.01,RI,0.000979
7,si6_r01_m200.03,Glasgow,0.196000
7,si6_r01_m200.03,LAD,6.345000
7,si6_r01_m200.03,VF2,1000.000000
7,si6_r01_m200.03,RI,0.000456
7,si6_r01_m200.05,Glasgow,0.042000
7,si6_r01_m200.05,LAD,6.485000
7,si6_r01_m200.05,VF2,1000.000000
7,si6_r01_m200.05,RI,0.000780
7,si6_r01_m200.06,Glasgow,0.046000
7,si6_r01_m200.06,LAD,1.159000
7,si6_r01_m200.06,VF2,1000.000000
7,si6_r01_m200.06,RI,0.000393
4,si2_b03m_m800.03,Glasgow,0.014000
4,si2_b03m_m800.03,LAD,0.013000
4,si2_b03m_m800.03,VF2,0.010000
4,si2_b03m_m800.03,RI,0.000000
4,si2_b03m_m800.02,Glasgow,0.015000
4,si2_b03m_m800.02,LAD,0.009000
4,si2_b03m_m800.02,VF2,0.005000
4,si2_b03m_m800.02,RI,0.000001
4,si2_b03m_m800.09,Glasgow,0.018000
4,si2_b03m_m800.09,LAD,0.025000
4,si2_b03m_m800.09,VF2,0.009000
4,si2_b03m_m800.09,RI,1000.000000
4,si2_b03m_m800.04,Glasgow,0.016000
4,si2_b03m_m800.04,LAD,0.018000
4,si2_b03m_m800.04,VF2,0.007000
4,si2_b03m_m800.04,RI,0.000001
4,si2_b03m_m800.06,Glasgow,0.014000
4,si2_b03m_m800.06,LAD,0.009000
4,si2_b03m_m800.06,VF2,0.009000
4,si2_b03m_m800.06,RI,0.000000
4,si2_b03m_m800.05,Glasgow,0.017000
4,si2_b03m_m800.05,LAD,0.012000
4,si2_b03m_m800.05,VF2,0.006000
4,si2_b03m_m800.05,RI,0.001863
4,si2_b03m_m800.01,Glasgow,0.014000
4,si2_b03m_m800.01,LAD,0.010000
4,si2_b03m_m800.01,VF2,0.007000
4,si2_b03m_m800.01,RI,0.000011
4,si2_b03m_m800.08,Glasgow,0.015000
4,si2_b03m_m800.08,LAD,0.022000
4,si2_b03m_m800.08,VF2,0.005000
4,si2_b03m_m800.08,RI,0.945824
4,si2_b03m_m800.07,Glasgow,0.025000
4,si2_b03m_m800.07,LAD,0.016000
4,si2_b03m_m800.07,VF2,0.008000
4,si2_b03m_m800.07,RI,0.002560
4,si2_b03m_m800.00,Glasgow,0.027000
4,si2_b03m_m800.00,LAD,0.017000
4,si2_b03m_m800.00,VF2,0.005000
4,si2_b03m_m800.00,RI,0.000279
7,si2_r001_m200.06,Glasgow,0.002000
7,si2_r001_m200.06,LAD,0.010000
7,si2_r001_m200.06,VF2,1000.000000
7,si2_r001_m200.06,RI,0.000484
7,si2_r001_m200.01,Glasgow,0.002000
7,si2_r001_m200.01,LAD,0.011000
7,si2_r001_m200.01,VF2,1000.000000
7,si2_r001_m200.01,RI,0.000004
7,si2_r001_m200.02,Glasgow,0.001000
7,si2_r001_m200.02,LAD,0.024000
7,si2_r001_m200.02,VF2,1000.000000
7,si2_r001_m200.02,RI,0.000008
7,si2_r001_m200.07,Glasgow,0.001000
7,si2_r001_m200.07,LAD,0.006000
7,si2_r001_m200.07,VF2,1000.000000
7,si2_r001_m200.07,RI,0.000000
7,si2_r001_m200.04,Glasgow,0.002000
7,si2_r001_m200.04,LAD,0.013000
7,si2_r001_m200.04,VF2,1000.000000
7,si2_r001_m200.04,RI,0.000000
7,si2_r001_m200.05,Glasgow,0.008000
7,si2_r001_m200.05,LAD,0.010000
7,si2_r001_m200.05,VF2,1000.000000
7,si2_r001_m200.05,RI,0.016769
7,si2_r001_m200.09,Glasgow,0.001000
7,si2_r001_m200.09,LAD,0.014000
7,si2_r001_m200.09,VF2,1000.000000
7,si2_r001_m200.09,RI,0.000027
7,si2_r001_m200.03,Glasgow,0.001000
7,si2_r001_m200.03,LAD,0.042000
7,si2_r001_m200.03,VF2,1000.000000
7,si2_r001_m200.03,RI,0.000000
7,si2_r001_m200.00,Glasgow,0.001000
7,si2_r001_m200.00,LAD,0.019000
7,si2_r001_m200.00,VF2,1000.000000
7,si2_r001_m200.00,RI,0.000015
7,si2_r001_m200.08,Glasgow,0.002000
7,si2_r001_m200.08,LAD,0.025000
7,si2_r001_m200.08,VF2,1000.000000
7,si2_r001_m200.08,RI,0.000007
4,si6_b03m_m800.01,Glasgow,0.051000
4,si6_b03m_m800.01,LAD,0.020000
4,si6_b03m_m800.01,VF2,0.010000
4,si6_b03m_m800.01,RI,0.000043
4,si6_b03m_m800.08,Glasgow,0.051000
4,si6_b03m_m800.08,LAD,0.025000
4,si6_b03m_m800.08,VF2,0.007000
4,si6_b03m_m800.08,RI,0.000007
4,si6_b03m_m800.03,Glasgow,0.056000
4,si6_b03m_m800.03,LAD,0.037000
4,si6_b03m_m800.03,VF2,0.013000
4,si6_b03m_m800.03,RI,0.000073
4,si6_b03m_m800.00,Glasgow,0.049000
4,si6_b03m_m800.00,LAD,0.039000
4,si6_b03m_m800.00,VF2,0.008000
4,si6_b03m_m800.00,RI,0.000003
4,si6_b03m_m800.04,Glasgow,0.050000
4,si6_b03m_m800.04,LAD,0.023000
4,si6_b03m_m800.04,VF2,0.007000
4,si6_b03m_m800.04,RI,0.000001
4,si6_b03m_m800.05,Glasgow,0.049000
4,si6_b03m_m800.05,LAD,0.042000
4,si6_b03m_m800.05,VF2,0.007000
4,si6_b03m_m800.05,RI,0.000147
4,si6_b03m_m800.07,Glasgow,0.070000
4,si6_b03m_m800.07,LAD,0.034000
4,si6_b03m_m800.07,VF2,0.011000
4,si6_b03m_m800.07,RI,0.002001
4,si6_b03m_m800.06,Glasgow,0.049000
4,si6_b03m_m800.06,LAD,0.024000
4,si6_b03m_m800.06,VF2,0.016000
4,si6_b03m_m800.06,RI,0.000005
4,si6_b03m_m800.09,Glasgow,0.050000
4,si6_b03m_m800.09,LAD,0.019000
4,si6_b03m_m800.09,VF2,0.011000
4,si6_b03m_m800.09,RI,0.000040
4,si6_b03m_m800.02,Glasgow,0.056000
4,si6_b03m_m800.02,LAD,0.034000
4,si6_b03m_m800.02,VF2,0.008000
4,si6_b03m_m800.02,RI,0.000000
7,si4_r005_m200.00,Glasgow,0.040000
7,si4_r005_m200.00,LAD,5.016000
7,si4_r005_m200.00,VF2,1000.000000
7,si4_r005_m200.00,RI,0.000353
7,si4_r005_m200.08,Glasgow,0.011000
7,si4_r005_m200.08,LAD,4.260000
7,si4_r005_m200.08,VF2,1000.000000
7,si4_r005_m200.08,RI,0.000432
7,si4_r005_m200.02,Glasgow,0.031000
7,si4_r005_m200.02,LAD,0.223000
7,si4_r005_m200.02,VF2,1000.000000
7,si4_r005_m200.02,RI,0.000074
7,si4_r005_m200.05,Glasgow,0.011000
7,si4_r005_m200.05,LAD,0.448000
7,si4_r005_m200.05,VF2,1000.000000
7,si4_r005_m200.05,RI,0.000002
7,si4_r005_m200.06,Glasgow,0.011000
7,si4_r005_m200.06,LAD,0.132000
7,si4_r005_m200.06,VF2,1000.000000
7,si4_r005_m200.06,RI,0.000002
7,si4_r005_m200.04,Glasgow,0.012000
7,si4_r005_m200.04,LAD,3.064000
7,si4_r005_m200.04,VF2,1000.000000
7,si4_r005_m200.04,RI,0.000208
7,si4_r005_m200.07,Glasgow,0.014000
7,si4_r005_m200.07,LAD,1.630000
7,si4_r005_m200.07,VF2,1000.000000
7,si4_r005_m200.07,RI,0.000145
7,si4_r005_m200.09,Glasgow,0.022000
7,si4_r005_m200.09,LAD,6.101000
7,si4_r005_m200.09,VF2,1000.000000
7,si4_r005_m200.09,RI,0.000126
7,si4_r005_m200.01,Glasgow,0.073000
7,si4_r005_m200.01,LAD,3.457000
7,si4_r005_m200.01,VF2,1000.000000
7,si4_r005_m200.01,RI,0.000034
7,si4_r005_m200.03,Glasgow,0.024000
7,si4_r005_m200.03,LAD,0.234000
7,si4_r005_m200.03,VF2,1000.000000
7,si4_r005_m200.03,RI,0.000213
4,si6_b09m_m400.03,Glasgow,0.031000
4,si6_b09m_m400.03,LAD,0.013000
4,si6_b09m_m400.03,VF2,0.007000
4,si6_b09m_m400.03,RI,0.000001
4,si6_b09m_m400.07,Glasgow,0.018000
4,si6_b09m_m400.07,LAD,0.007000
4,si6_b09m_m400.07,VF2,0.004000
4,si6_b09m_m400.07,RI,0.000000
4,si6_b09m_m400.00,Glasgow,0.028000
4,si6_b09m_m400.00,LAD,0.009000
4,si6_b09m_m400.00,VF2,0.008000
4,si6_b09m_m400.00,RI,0.000001
4,si6_b09m_m400.04,Glasgow,0.018000
4,si6_b09m_m400.04,LAD,0.012000
4,si6_b09m_m400.04,VF2,0.008000
4,si6_b09m_m400.04,RI,0.000000
4,si6_b09m_m400.06,Glasgow,0.029000
4,si6_b09m_m400.06,LAD,0.006000
4,si6_b09m_m400.06,VF2,0.007000
4,si6_b09m_m400.06,RI,0.000000
4,si6_b09m_m400.08,Glasgow,0.019000
4,si6_b09m_m400.08,LAD,0.007000
4,si6_b09m_m400.08,VF2,0.007000
4,si6_b09m_m400.08,RI,0.000001
4,si6_b09m_m400.02,Glasgow,0.022000
4,si6_b09m_m400.02,LAD,0.005000
4,si6_b09m_m400.02,VF2,0.006000
4,si6_b09m_m400.02,RI,0.000000
4,si6_b09m_m400.05,Glasgow,0.019000
4,si6_b09m_m400.05,LAD,0.010000
4,si6_b09m_m400.05,VF2,0.004000
4,si6_b09m_m400.05,RI,0.000000
4,si6_b09m_m400.09,Glasgow,0.021000
4,si6_b09m_m400.09,LAD,0.008000
4,si6_b09m_m400.09,VF2,0.008000
4,si6_b09m_m400.09,RI,0.000000
4,si6_b09m_m400.01,Glasgow,0.020000
4,si6_b09m_m400.01,LAD,0.011000
4,si6_b09m_m400.01,VF2,0.004000
4,si6_b09m_m400.01,RI,0.000000
3,si2_b09_m200.08,Glasgow,0.003000
3,si2_b09_m200.08,LAD,0.031000
3,si2_b09_m200.08,VF2,0.000000
3,si2_b09_m200.08,RI,0.000000
3,si2_b09_m200.01,Glasgow,0.004000
3,si2_b09_m200.01,LAD,0.031000
3,si2_b09_m200.01,VF2,0.000000
3,si2_b09_m200.01,RI,0.000000
3,si2_b09_m200.06,Glasgow,0.003000
3,si2_b09_m200.06,LAD,0.045000
3,si2_b09_m200.06,VF2,0.000000
3,si2_b09_m200.06,RI,0.000000
3,si2_b09_m200.05,Glasgow,0.003000
3,si2_b09_m200.05,LAD,0.032000
3,si2_b09_m200.05,VF2,0.001000
3,si2_b09_m200.05,RI,0.000000
3,si2_b09_m200.00,Glasgow,0.003000
3,si2_b09_m200.00,LAD,0.053000
3,si2_b09_m200.00,VF2,0.000000
3,si2_b09_m200.00,RI,0.000000
3,si2_b09_m200.02,Glasgow,0.005000
3,si2_b09_m200.02,LAD,0.030000
3,si2_b09_m200.02,VF2,0.000000
3,si2_b09_m200.02,RI,0.000000
3,si2_b09_m200.03,Glasgow,0.003000
3,si2_b09_m200.03,LAD,0.043000
3,si2_b09_m200.03,VF2,0.001000
3,si2_b09_m200.03,RI,0.000000
3,si2_b09_m200.04,Glasgow,0.003000
3,si2_b09_m200.04,LAD,0.055000
3,si2_b09_m200.04,VF2,0.001000
3,si2_b09_m200.04,RI,0.000000
3,si2_b09_m200.09,Glasgow,0.003000
3,si2_b09_m200.09,LAD,0.056000
3,si2_b09_m200.09,VF2,0.001000
3,si2_b09_m200.09,RI,0.000015
3,si2_b09_m200.07,Glasgow,0.003000
3,si2_b09_m200.07,LAD,0.055000
3,si2_b09_m200.07,VF2,0.001000
3,si2_b09_m200.07,RI,0.000000
7,si6_r01_m600.02,Glasgow,3.408000
7,si6_r01_m600.02,LAD,1000.000000
7,si6_r01_m600.02,VF2,1000.000000
7,si6_r01_m600.02,RI,0.917105
7,si6_r01_m600.06,Glasgow,0.988000
7,si6_r01_m600.06,LAD,1000.000000
7,si6_r01_m600.06,VF2,1000.000000
7,si6_r01_m600.06,RI,1000.000000
7,si6_r01_m600.09,Glasgow,6.829000
7,si6_r01_m600.09,LAD,1000.000000
7,si6_r01_m600.09,VF2,1000.000000
7,si6_r01_m600.09,RI,0.278935
7,si6_r01_m600.08,Glasgow,95.517000
7,si6_r01_m600.08,LAD,1000.000000
7,si6_r01_m600.08,VF2,1000.000000
7,si6_r01_m600.08,RI,0.790679
7,si6_r01_m600.05,Glasgow,1.183000
7,si6_r01_m600.05,LAD,1000.000000
7,si6_r01_m600.05,VF2,1000.000000
7,si6_r01_m600.05,RI,0.041978
7,si6_r01_m600.07,Glasgow,7.221000
7,si6_r01_m600.07,LAD,1000.000000
7,si6_r01_m600.07,VF2,1000.000000
7,si6_r01_m600.07,RI,0.038263
7,si6_r01_m600.03,Glasgow,3.065000
7,si6_r01_m600.03,LAD,1000.000000
7,si6_r01_m600.03,VF2,1000.000000
7,si6_r01_m600.03,RI,0.318143
7,si6_r01_m600.00,Glasgow,2.207000
7,si6_r01_m600.00,LAD,1000.000000
7,si6_r01_m600.00,VF2,1000.000000
7,si6_r01_m600.00,RI,0.218863
7,si6_r01_m600.01,Glasgow,1.311000
