input,experiment_ware,cpu_time,Checked answer,Wallclock time,Memory,Solver name,Solver version,timeout,success,user_success,missing,consistent_xp,consistent_input,error,family
XCSP17/RectPacking/RectPacking-m1-perf/RectPacking-perfect-203.xml,choco-solver 2019-09-20,2400.0,UNKNOWN TO,637.072,15535464.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,RectPacking
XCSP17/RectPacking/RectPacking-m1-perf/RectPacking-perfect-203.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,636.388,15535140.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,RectPacking
XCSP17/RectPacking/RectPacking-m1-perf/RectPacking-perfect-203.xml,choco-solver 2019-09-16,2400.0,UNKNOWN TO,637.185,15534900.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,RectPacking
XCSP17/RectPacking/RectPacking-m1-perf/RectPacking-perfect-203.xml,BTD 19.07.01,2400.0,UNKNOWN NS,0.0141369,0.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,RectPacking
XCSP17/RectPacking/RectPacking-m1-perf/RectPacking-perfect-203.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),435.502,SAT,431.209,15140452.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,RectPacking
XCSP17/RectPacking/RectPacking-m1-perf/RectPacking-perfect-203.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),205.19,SAT,201.66,15140432.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,RectPacking
XCSP17/RectPacking/RectPacking-m1-perf/RectPacking-perfect-203.xml,VBS,141.487,SAT,141.517,2159524.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,RectPacking
XCSP17/Rlfap/Rlfap-m1-graphsMod/Rlfap-graph-08-f10.xml,cosoco 2,4.74543,SAT,4.74686,95688.0,cosoco,2,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphsMod/Rlfap-graph-08-f10.xml,AbsCon 2019-07-23,9.4344,SAT,4.74559,10748324.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphsMod/Rlfap-graph-08-f10.xml,PicatSAT 2019-09-12,141.655,SAT,141.667,2275576.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphsMod/Rlfap-graph-08-f10.xml,choco-solver 2019-09-24,101.196,SAT,94.0244,15268152.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphsMod/Rlfap-graph-08-f10.xml,Concrete 3.10,28.7199,SAT,12.375,10852228.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphsMod/Rlfap-graph-08-f10.xml,Concrete 3.12.3,30.4548,SAT,14.2105,10849744.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphsMod/Rlfap-graph-08-f10.xml,choco-solver 2019-09-20,2400.0,UNKNOWN TO,633.996,15532588.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphsMod/Rlfap-graph-08-f10.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,633.81,15532580.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphsMod/Rlfap-graph-08-f10.xml,choco-solver 2019-09-16,2400.0,UNKNOWN TO,633.892,15532588.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphsMod/Rlfap-graph-08-f10.xml,BTD 19.07.01,3.79454,SAT,3.83678,89944.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphsMod/Rlfap-graph-08-f10.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),16.0239,SAT,6.50544,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphsMod/Rlfap-graph-08-f10.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),15.6577,SAT,6.51227,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphsMod/Rlfap-graph-08-f10.xml,VBS,3.79454,SAT,3.83678,89944.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphs/Rlfap-graph-10.xml,cosoco 2,6.31495,SAT,6.32026,103128.0,cosoco,2,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphs/Rlfap-graph-10.xml,AbsCon 2019-07-23,9.82721,SAT,4.94785,10748324.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphs/Rlfap-graph-10.xml,PicatSAT 2019-09-12,158.833,SAT,158.888,2236212.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphs/Rlfap-graph-10.xml,choco-solver 2019-09-24,10.0292,SAT,4.21509,15266332.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphs/Rlfap-graph-10.xml,Concrete 3.10,27.6229,SAT,12.3741,10945272.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphs/Rlfap-graph-10.xml,Concrete 3.12.3,27.1459,SAT,12.1053,10849808.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphs/Rlfap-graph-10.xml,choco-solver 2019-09-20,25.5954,SAT,7.15949,15532588.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphs/Rlfap-graph-10.xml,choco-solver 2019-06-14,23.3459,SAT,6.59949,15532580.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphs/Rlfap-graph-10.xml,choco-solver 2019-09-16,26.2889,SAT,7.31721,15532588.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphs/Rlfap-graph-10.xml,BTD 19.07.01,1.84245,SAT,2.76686,93440.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphs/Rlfap-graph-10.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),16.8914,SAT,6.7559,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphs/Rlfap-graph-10.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),16.9428,SAT,7.31828,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-graphs/Rlfap-graph-10.xml,VBS,1.84245,SAT,2.76686,93440.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens11/Rlfap-scen-11-f04.xml,cosoco 2,31.4444,UNSAT,31.4448,100896.0,cosoco,2,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens11/Rlfap-scen-11-f04.xml,AbsCon 2019-07-23,63.0356,UNSAT,57.8737,10748324.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens11/Rlfap-scen-11-f04.xml,PicatSAT 2019-09-12,50.173,UNSAT,50.1786,2188584.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens11/Rlfap-scen-11-f04.xml,choco-solver 2019-09-24,297.204,UNSAT,289.631,15266332.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens11/Rlfap-scen-11-f04.xml,Concrete 3.10,1311.07,UNSAT,1275.87,10849664.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens11/Rlfap-scen-11-f04.xml,Concrete 3.12.3,1484.95,UNSAT,1450.82,10849744.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens11/Rlfap-scen-11-f04.xml,choco-solver 2019-09-20,2091.45,UNSAT,526.176,15532588.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens11/Rlfap-scen-11-f04.xml,choco-solver 2019-06-14,2212.98,UNSAT,556.812,15532580.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens11/Rlfap-scen-11-f04.xml,choco-solver 2019-09-16,2118.27,UNSAT,533.245,15532588.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens11/Rlfap-scen-11-f04.xml,BTD 19.07.01,52.233,UNSAT,52.3595,95904.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens11/Rlfap-scen-11-f04.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),17.2812,UNSAT,7.60277,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens11/Rlfap-scen-11-f04.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),16.9607,UNSAT,7.42333,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens11/Rlfap-scen-11-f04.xml,VBS,16.9607,UNSAT,7.42333,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,cosoco 2,8.41506,SAT,8.42009,137968.0,cosoco,2,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,AbsCon 2019-07-23,9.31975,SAT,4.36984,10748324.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,PicatSAT 2019-09-12,83.9503,SAT,83.9736,2225188.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,choco-solver 2019-09-24,11.7533,SAT,5.02226,15266332.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,Concrete 3.10,39.7297,SAT,20.6785,10849700.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,Concrete 3.12.3,34.9287,SAT,18.3105,10849744.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,choco-solver 2019-09-20,12.139,SAT,4.512,15532588.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,choco-solver 2019-06-14,14.3442,SAT,4.65666,15532580.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,choco-solver 2019-09-16,13.7498,SAT,4.93013,15532588.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,BTD 19.07.01,1.65005,SAT,1.71565,119484.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),19.4187,SAT,8.43096,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),19.3636,SAT,9.13371,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Rlfap
XCSP17/Rlfap/Rlfap-m1-scens/Rlfap-scen-01.xml,VBS,1.65005,SAT,1.71565,119484.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Rlfap
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,cosoco 2,2400.0,UNKNOWN MO,189.883,15873240.0,cosoco,2,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,AbsCon 2019-07-23,671.018,UNSAT,604.012,10748324.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,PicatSAT 2019-09-12,118.465,UNSAT,118.491,3995856.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,choco-solver 2019-09-24,2400.0,UNKNOWN,402.032,15265308.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Concrete 3.10,2400.0,UNKNOWN TO,900.551,10840820.0,Concrete,3.10,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,861.277,11037460.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,choco-solver 2019-09-20,2400.0,UNKNOWN,419.037,15264284.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,choco-solver 2019-06-14,2400.0,UNKNOWN,388.205,15264276.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,choco-solver 2019-09-16,2400.0,UNKNOWN,384.918,15264284.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.59,13897476.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),341.548,UNSAT,295.645,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),339.202,UNSAT,294.39,15141472.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0600-int.xml,VBS,118.465,UNSAT,118.491,3995856.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,cosoco 2,2400.0,UNKNOWN MO,195.798,15879244.0,cosoco,2,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,AbsCon 2019-07-23,2400.0,UNKNOWN (?),237.343,10748144.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,PicatSAT 2019-09-12,176.644,SAT,176.669,4846124.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,choco-solver 2019-09-24,2400.0,UNKNOWN,220.647,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Concrete 3.10,2400.0,UNKNOWN TO,866.747,10840820.0,Concrete,3.10,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,866.335,10840844.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,choco-solver 2019-09-20,2400.0,UNKNOWN,240.493,15264284.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,choco-solver 2019-06-14,2400.0,UNKNOWN,221.338,15264276.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,choco-solver 2019-09-16,2400.0,UNKNOWN,224.669,15264284.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.18,7048864.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),328.723,SAT,268.566,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),372.629,SAT,314.141,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr0700d-int.xml,VBS,176.644,SAT,176.669,4846124.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,cosoco 2,2400.0,UNKNOWN MO,143.912,15876412.0,cosoco,2,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,AbsCon 2019-07-23,2400.0,UNKNOWN (?),212.179,10748148.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,PicatSAT 2019-09-12,492.922,UNSAT,492.911,9203832.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,choco-solver 2019-09-24,2400.0,UNKNOWN,390.381,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Concrete 3.10,2400.0,UNKNOWN TO,874.951,10840820.0,Concrete,3.10,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,847.792,10840844.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,choco-solver 2019-09-20,2400.0,UNKNOWN,247.718,15264284.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,choco-solver 2019-06-14,2400.0,UNKNOWN,390.772,15264276.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,choco-solver 2019-09-16,2400.0,UNKNOWN,386.845,15264284.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.09,5146396.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),1031.35,UNSAT,880.322,15140452.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),991.161,UNSAT,839.445,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000b-int.xml,VBS,492.922,UNSAT,492.911,9203832.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,cosoco 2,2400.0,UNKNOWN MO,141.966,15882456.0,cosoco,2,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,AbsCon 2019-07-23,2400.0,UNKNOWN (?),205.711,10746276.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,PicatSAT 2019-09-12,495.64,UNSAT,495.718,9210104.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,choco-solver 2019-09-24,2400.0,UNKNOWN,385.537,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Concrete 3.10,2400.0,UNKNOWN TO,860.057,10840820.0,Concrete,3.10,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,851.247,10840844.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,choco-solver 2019-09-20,2400.0,UNKNOWN,449.776,15264284.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,choco-solver 2019-06-14,2400.0,UNKNOWN,398.248,15264276.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,choco-solver 2019-09-16,2400.0,UNKNOWN,402.444,15265308.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.11,5064084.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),1479.4,UNSAT,1319.37,15141472.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),1561.0,UNSAT,1402.06,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000c-int.xml,VBS,495.64,UNSAT,495.718,9210104.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,cosoco 2,2400.0,UNKNOWN MO,143.482,15872844.0,cosoco,2,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,AbsCon 2019-07-23,2400.0,UNKNOWN (?),205.043,10748140.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,PicatSAT 2019-09-12,490.68,UNSAT,490.7,9205064.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,choco-solver 2019-09-24,2400.0,UNKNOWN,396.062,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,Concrete 3.10,2400.0,UNKNOWN TO,853.95,10840820.0,Concrete,3.10,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,847.193,10840844.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,choco-solver 2019-09-20,2400.0,UNKNOWN,501.017,15265308.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,choco-solver 2019-06-14,2400.0,UNKNOWN,390.676,15264276.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,choco-solver 2019-09-16,2400.0,UNKNOWN,425.869,15264284.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.09,5118412.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,RoomMate
XCSP17/RoomMate/RoomMate-int-s1/RoomMate-sr1000e-int.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),995.208,UNSAT,842.09,15140452.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,RoomMate
