Category | Instance name                                                                                  | Checked answer | Objective function | CPU time | Wallclock time | Memory   | Solver name  | Solver version                   
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 0.149468 | 0.149945       | 30240    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 0.150758 | 0.150545       | 30104    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 0.172738 | 0.172735       | 29848    | cosoco       | 2                                
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 0.324662 | 0.160795       | 32008    | cosoco       | 2.0 parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 0.351017 | 0.164266       | 31876    | cosoco       | 2.O parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 2.53572  | 0.975734       | 15264284 | choco-solver | 2019-09-24                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 4.63597  | 1.5665         | 15601200 | choco-solver | 2019-06-14                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 4.84813  | 2.66638        | 10750008 | AbsCon       | 2019-07-23                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 5.08951  | 1.72937        | 15666744 | choco-solver | 2019-09-16                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 6.91698  | 1.74255        | 28948028 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 7.10421  | 1.77897        | 29014584 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 7.96986  | 1.96602        | 28882492 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 9.18548  | 3.91232        | 10851712 | Concrete     | 3.12.3                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 9.81372  | 4.32471        | 10947356 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 11.4689  | 4.51981        | 10947352 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | OPT            | 141                | 26.8423  | 26.8438        | 2054144  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | ERR UNSAT      |                    | 3.37014  | 1.20521        | 15532588 | choco-solver | 2019-09-20                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | ERR UNSAT      |                    | 5.48943  | 1.47774        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-3-20-1.xml                                                        | ERR OPT        | 150                | 8.02321  | 3.54433        | 10846964 | Concrete     | 3.10                             
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 0.695643 | 0.695932       | 36240    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 0.698713 | 0.699156       | 36240    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 0.790078 | 0.790694       | 36240    | cosoco       | 2                                
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 4.26439  | 0.847484       | 633556   | cosoco       | 2.0 parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 4.84058  | 2.1901         | 15266332 | choco-solver | 2019-09-24                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 4.98224  | 0.936725       | 633556   | cosoco       | 2.O parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 9.46664  | 4.24694        | 10750904 | AbsCon       | 2019-07-23                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 13.3217  | 3.99183        | 15666744 | choco-solver | 2019-09-16                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 14.8597  | 4.43488        | 15666736 | choco-solver | 2019-06-14                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 14.908   | 6.12126        | 10949404 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 16.5225  | 7.16014        | 10851712 | Concrete     | 3.12.3                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 19.1344  | 3.85673        | 28948020 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 21.4154  | 4.30546        | 28948028 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 22.342   | 4.52464        | 28948028 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 25.1207  | 13.6778        | 10851092 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | OPT            | 165                | 29.7175  | 29.7272        | 2062936  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | ERR UNSAT      |                    | 5.23827  | 1.79155        | 15266332 | choco-solver | 2019-09-20                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | ERR UNSAT      |                    | 8.86252  | 2.40483        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-5-5-30-1.xml                                                        | ERR OPT        | 189                | 18.1685  | 8.96253        | 10849012 | Concrete     | 3.10                             
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 0.191809 | 0.191808       | 30212    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 0.193466 | 0.193469       | 30072    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 0.218657 | 0.219055       | 29808    | cosoco       | 2                                
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 0.54685  | 0.21906        | 32116    | cosoco       | 2.0 parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 0.581461 | 0.21922        | 600020   | cosoco       | 2.O parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 2.71321  | 1.31565        | 15266332 | choco-solver | 2019-09-24                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 5.1595   | 2.73296        | 10748324 | AbsCon       | 2019-07-23                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 5.81773  | 1.9087         | 15732280 | choco-solver | 2019-09-16                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 5.84736  | 1.91135        | 15666736 | choco-solver | 2019-06-14                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 8.05951  | 2.1303         | 28948028 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 9.02823  | 2.17643        | 28948028 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 9.46222  | 2.26769        | 28882484 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 9.71783  | 4.10421        | 10851868 | Concrete     | 3.12.3                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 10.6871  | 4.3402         | 10851716 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 11.9704  | 4.63981        | 10851864 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | OPT            | 131                | 22.9321  | 22.9381        | 2060368  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | ERR OPT        | 223                | 4.4954   | 1.5425         | 15665716 | choco-solver | 2019-09-20                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | ERR OPT        | 223                | 6.73956  | 1.78148        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-20-1.xml                                                        | ERR OPT        | 180                | 10.1807  | 4.33718        | 10849012 | Concrete     | 3.10                             
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 0.325758 | 0.326252       | 33620    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 0.327922 | 0.333262       | 33620    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 0.372801 | 0.373235       | 33620    | cosoco       | 2                                
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 0.91111  | 0.332489       | 628480   | cosoco       | 2.0 parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 1.0032   | 0.343073       | 628480   | cosoco       | 2.O parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 3.44934  | 1.26811        | 15266332 | choco-solver | 2019-09-24                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 6.87411  | 3.25898        | 10750820 | AbsCon       | 2019-07-23                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 8.81271  | 2.89493        | 15600172 | choco-solver | 2019-06-14                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 10.2094  | 3.32164        | 15666744 | choco-solver | 2019-09-16                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 10.565   | 2.51063        | 28948028 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 10.5772  | 2.53273        | 28948028 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 10.5945  | 4.46662        | 10915604 | Concrete     | 3.12.3                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 10.9213  | 2.52747        | 28948020 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 11.9114  | 5.04954        | 10851712 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 15.0714  | 6.12539        | 10949400 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | OPT            | 164                | 15.3013  | 15.3076        | 2052816  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | ERR OPT        | 240                | 5.25959  | 1.75751        | 15599152 | choco-solver | 2019-09-20                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | ERR OPT        | 240                | 7.88116  | 2.01167        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-3-30-1.xml                                                        | ERR OPT        | 204                | 10.1484  | 4.30036        | 10947320 | Concrete     | 3.10                             
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 0.55339  | 0.553639       | 34388    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 0.559911 | 0.564214       | 34388    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 0.63624  | 0.64065        | 34388    | cosoco       | 2                                
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 3.64049  | 1.34783        | 15266332 | choco-solver | 2019-09-24                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 4.50009  | 0.814697       | 630704   | cosoco       | 2.O parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 4.54454  | 0.821712       | 630704   | cosoco       | 2.0 parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 9.11098  | 2.9475         | 15601200 | choco-solver | 2019-06-14                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 9.1154   | 3.98903        | 10753172 | AbsCon       | 2019-07-23                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 9.18788  | 2.91316        | 15666744 | choco-solver | 2019-09-16                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 12.9581  | 5.99147        | 10949404 | Concrete     | 3.12.3                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 13.5436  | 5.52656        | 10851716 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 14.2415  | 3.2477         | 28948028 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 15.9423  | 3.68808        | 29014592 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 21.0569  | 10.1965        | 10851672 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | OPT            | 102                | 46.2091  | 46.2153        | 2085348  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | ERR OPT        | 293                | 8.10524  | 2.61401        | 15600180 | choco-solver | 2019-09-20                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | ERR OPT        | 293                | 11.8588  | 3.01063        | 29014592 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | ERR OPT        | 133                | 11.9488  | 3.08395        | 28882484 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-20-1.xml                                                        | ERR OPT        | 175                | 28.1064  | 16.1445        | 10849012 | Concrete     | 3.10                             
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 1.77323  | 1.7734         | 37996    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 1.77428  | 1.77878        | 37996    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 2.02428  | 2.02548        | 37996    | cosoco       | 2                                
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 5.26405  | 2.01143        | 15266332 | choco-solver | 2019-09-24                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 9.57958  | 5.24944        | 10750640 | AbsCon       | 2019-07-23                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 12.8705  | 1.98502        | 637400   | cosoco       | 2.0 parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 13.4358  | 2.06011        | 637400   | cosoco       | 2.O parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 15.7375  | 5.15083        | 15799872 | choco-solver | 2019-09-16                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 16.521   | 7.14721        | 10851716 | Concrete     | 3.12.3                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 20.2465  | 9.32559        | 10851716 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 20.6213  | 6.72991        | 15798836 | choco-solver | 2019-06-14                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 24.1237  | 5.4401         | 29280848 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 24.3626  | 5.26431        | 28881464 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 30.848   | 18.3289        | 10851668 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 33.2659  | 6.16575        | 28951324 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | OPT            | 132                | 38.5771  | 38.5784        | 2067792  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | ERR OPT        | 308                | 10.4205  | 3.47968        | 15667772 | choco-solver | 2019-09-20                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | ERR OPT        | 308                | 17.2222  | 4.12795        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-6-5-30-1.xml                                                        | ERR OPT        | 190                | 27.6768  | 15.1169        | 10851344 | Concrete     | 3.10                             
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 0.25021  | 0.251718       | 32148    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 0.252723 | 0.253713       | 32148    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 0.28838  | 0.290115       | 32148    | cosoco       | 2                                
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 0.665288 | 0.255283       | 625996   | cosoco       | 2.O parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 0.741997 | 0.263178       | 625996   | cosoco       | 2.0 parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 3.3515   | 1.26526        | 15266332 | choco-solver | 2019-09-24                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 4.9655   | 2.68817        | 10748500 | AbsCon       | 2019-07-23                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 8.44399  | 2.68169        | 15666736 | choco-solver | 2019-06-14                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 8.76468  | 2.76063        | 15600180 | choco-solver | 2019-09-16                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 9.53296  | 4.02081        | 10851832 | Concrete     | 3.12.3                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 9.91415  | 2.44923        | 28948028 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 11.3949  | 2.83961        | 28948028 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 11.5388  | 2.54057        | 28882484 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 11.8304  | 4.78029        | 10851832 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 13.9421  | 5.37458        | 10851868 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | OPT            | 125                | 23.4693  | 23.4694        | 2065860  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | ERR UNSAT      |                    | 4.28561  | 1.49203        | 15532588 | choco-solver | 2019-09-20                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | ERR UNSAT      |                    | 6.86394  | 1.85247        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-20-1.xml                                                        | ERR OPT        | 175                | 11.2392  | 4.65799        | 10849012 | Concrete     | 3.10                             
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 0.359541 | 0.363894       | 34636    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 0.359927 | 0.360428       | 34636    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 0.412125 | 0.420842       | 34636    | cosoco       | 2                                
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 1.22405  | 0.438488       | 630536   | cosoco       | 2.O parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 1.26064  | 0.41874        | 630536   | cosoco       | 2.0 parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 3.77473  | 1.48665        | 15266332 | choco-solver | 2019-09-24                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 6.68887  | 3.35071        | 10748324 | AbsCon       | 2019-07-23                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 10.7343  | 3.7533         | 15666736 | choco-solver | 2019-06-14                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 10.7782  | 3.60057        | 15600180 | choco-solver | 2019-09-16                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 11.1897  | 4.81905        | 10949404 | Concrete     | 3.12.3                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 12.9756  | 5.55496        | 10949404 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 13.7421  | 3.0306         | 28882492 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 14.4388  | 3.3337         | 28882492 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 18.7138  | 8.3498         | 10853820 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | OPT            | 147                | 27.0528  | 27.0548        | 2063592  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | ERR UNSAT      |                    | 5.12325  | 1.7526         | 15532588 | choco-solver | 2019-09-20                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | ERR UNSAT      |                    | 8.60217  | 2.27247        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | ERR OPT        | 162                | 10.8077  | 2.63396        | 29014584 | choco-solver | 2019-06-14 parallel              
